epoch,accuracy,loss,val_accuracy,val_loss
0,0.3887222111225128,2.0217344760894775,0.7565000057220459,1.3825942277908325
1,0.6859444379806519,1.0759879350662231,0.8575000166893005,0.5819446444511414
2,0.7772499918937683,0.7163351774215698,0.885200023651123,0.43569642305374146
3,0.8136110901832581,0.6041010022163391,0.8974000215530396,0.37313970923423767
4,0.8338611125946045,0.5411545038223267,0.9064000248908997,0.33491966128349304
5,0.8456110954284668,0.5001882314682007,0.9124000072479248,0.30970314145088196
6,0.8613888621330261,0.46208664774894714,0.9172999858856201,0.28845882415771484
7,0.8644999861717224,0.44143176078796387,0.9207000136375427,0.2723934054374695
8,0.8709999918937683,0.4220437705516815,0.925000011920929,0.25867483019828796
9,0.877916693687439,0.40137049555778503,0.9265999794006348,0.24721650779247284
10,0.8812222480773926,0.39506492018699646,0.9302999973297119,0.2392406314611435
11,0.8856111168861389,0.37995675206184387,0.9320999979972839,0.22939106822013855
0,0.38877779245376587,2.021717071533203,0.7565000057220459,1.3824962377548218
1,0.6859999895095825,1.075972318649292,0.8575999736785889,0.5820108652114868
2,0.7772499918937683,0.716316819190979,0.8849999904632568,0.4356287121772766
3,0.8135833144187927,0.6041340231895447,0.8973000049591064,0.3730940818786621
4,0.8339166641235352,0.5411893725395203,0.906499981880188,0.3350018262863159
5,0.8457221984863281,0.5002235770225525,0.9125000238418579,0.3098098039627075
6,0.8615555763244629,0.4621368944644928,0.9172000288963318,0.2885318100452423
7,0.8648611307144165,0.44145339727401733,0.920799970626831,0.2723870575428009
8,0.871055543422699,0.4220760464668274,0.9247999787330627,0.2588050663471222
9,0.8779722452163696,0.40140995383262634,0.926800012588501,0.24742268025875092
10,0.8811110854148865,0.3949449956417084,0.9304999709129333,0.2393137514591217
11,0.8853611350059509,0.3799704313278198,0.9322999715805054,0.22945049405097961
0,0.3887222111225128,2.0217349529266357,0.7562000155448914,1.3826242685317993
1,0.6860833168029785,1.0760746002197266,0.8575999736785889,0.5820841789245605
2,0.777388870716095,0.7163479924201965,0.8852999806404114,0.4357123076915741
3,0.8135833144187927,0.604160726070404,0.8974999785423279,0.3732573688030243
4,0.8338333368301392,0.5412485599517822,0.9063000082969666,0.33505553007125854
5,0.8456388711929321,0.5002577304840088,0.9125000238418579,0.3098141849040985
6,0.8614166378974915,0.4621184766292572,0.9171000123023987,0.28855136036872864
7,0.8646944165229797,0.44147929549217224,0.9207000136375427,0.2724018692970276
8,0.8710277676582336,0.4220562279224396,0.9251000285148621,0.2586994767189026
9,0.8777499794960022,0.40138623118400574,0.926800012588501,0.24727697670459747
10,0.8811944723129272,0.3951290547847748,0.9301999807357788,0.2392161339521408
11,0.8852221965789795,0.3799636960029602,0.932200014591217,0.22942262887954712
0,0.3888055682182312,2.02172589302063,0.7565000057220459,1.3825782537460327
1,0.6861944198608398,1.0759785175323486,0.8574000000953674,0.5819700360298157
2,0.7771666646003723,0.7163196206092834,0.8851000070571899,0.4356576204299927
3,0.8136666417121887,0.6041557788848877,0.8974000215530396,0.3732066750526428
