epoch,accuracy,loss,val_accuracy,val_loss
0,0.4507916569709778,1.8469163179397583,0.8008000254631042,0.9440954923629761
1,0.7459999918937683,0.843794047832489,0.8765000104904175,0.46425342559814453
2,0.8089583516120911,0.6151552200317383,0.8988000154495239,0.3682634234428406
3,0.8373749852180481,0.5313559770584106,0.9088000059127808,0.3254038691520691
4,0.8509791493415833,0.48116829991340637,0.9175999760627747,0.2944999635219574
5,0.8627291917800903,0.4454129934310913,0.9218000173568726,0.2710599899291992
6,0.871833324432373,0.42343249917030334,0.9239000082015991,0.25503650307655334
7,0.8769583106040955,0.4032021462917328,0.9293000102043152,0.24070776998996735
8,0.8843958377838135,0.38284632563591003,0.9330000281333923,0.22680039703845978
9,0.8895416855812073,0.3662996292114258,0.9359999895095825,0.2179296314716339
10,0.893916666507721,0.3544323742389679,0.9383999705314636,0.2095465511083603
11,0.8976874947547913,0.34041181206703186,0.9412999749183655,0.19889168441295624
0,0.4507916569709778,1.8469371795654297,0.8004999756813049,0.9443643689155579
1,0.7459166646003723,0.8438544869422913,0.8766000270843506,0.46427133679389954
2,0.8089166879653931,0.6152103543281555,0.8988000154495239,0.3683469295501709
3,0.8374583125114441,0.5313524007797241,0.9089000225067139,0.3254591226577759
4,0.8509166836738586,0.48113757371902466,0.9175000190734863,0.294533371925354
5,0.8627916574478149,0.44539380073547363,0.9221000075340271,0.2710574269294739
6,0.871749997138977,0.42345255613327026,0.9239000082015991,0.2549554407596588
7,0.8770416378974915,0.40320271253585815,0.9294000267982483,0.24064074456691742
8,0.8843541741371155,0.382822722196579,0.9330999851226807,0.22679634392261505
9,0.8894791603088379,0.36628642678260803,0.9361000061035156,0.2178388386964798
10,0.893875002861023,0.3543722629547119,0.9383999705314636,0.20959752798080444
11,0.8977083563804626,0.34033188223838806,0.941100001335144,0.19879275560379028
0,0.4508124887943268,1.8469455242156982,0.8003000020980835,0.9442066550254822
1,0.7458541393280029,0.8438665270805359,0.8765000104904175,0.46427491307258606
2,0.8088958263397217,0.6152207255363464,0.8986999988555908,0.36832866072654724
3,0.8373958468437195,0.5313989520072937,0.9085999727249146,0.32548853754997253
4,0.8510000109672546,0.48117145895957947,0.9176999926567078,0.2945241332054138
5,0.8628125190734863,0.4454061985015869,0.9221000075340271,0.27100124955177307
6,0.8717708587646484,0.4234674870967865,0.9239000082015991,0.2550522983074188
7,0.8770208358764648,0.40316349267959595,0.9294000267982483,0.24058981239795685
8,0.8842499852180481,0.38282641768455505,0.9330999851226807,0.2267761528491974
9,0.8896041512489319,0.36620283126831055,0.9361000061035156,0.217866912484169
10,0.8938124775886536,0.35438570380210876,0.9379000067710876,0.20951679348945618
11,0.8977500200271606,0.3403817415237427,0.9412999749183655,0.19889603555202484
0,0.4507708251476288,1.8469398021697998,0.8007000088691711,0.9442485570907593
1,0.7458958625793457,0.8438509106636047,0.8765000104904175,0.4642939567565918
