epoch,accuracy,loss,val_accuracy,val_loss
0,0,0,0.6050999760627747,-0.42214488492736335
1,0,0,0.8589000105857849,-0.8104123359994043
2,0,0,0.8906999826431274,-0.8633934176420863
3,0,0,0.9004999995231628,-0.8822317802453343
4,0,0,0.9057999849319458,-0.8909054315542873
5,0,0,0.911300003528595,-0.9001536776747885
6,0,0,0.914900004863739,-0.9062181899819193
7,0,0,0.9192000031471252,-0.9090270965914183
8,0,0,0.9229000210762024,-0.9142884348012223
9,0,0,0.9254000186920166,-0.9182313567475427
10,0,0,0.9280999898910522,-0.9193792758108694
11,0,0,0.9302999973297119,-0.9232298181026797
0,0,0,0.6050999760627747,-0.4221418575395512
1,0,0,0.8586000204086304,-0.8104149374780776
2,0,0,0.8906999826431274,-0.8634315646147426
3,0,0,0.900600016117096,-0.8822482454625866
4,0,0,0.906000018119812,-0.890894513341445
5,0,0,0.9115999937057495,-0.9001452892641478
6,0,0,0.9147999882698059,-0.9062133438979523
7,0,0,0.9190999865531921,-0.9090482517133786
8,0,0,0.9230999946594238,-0.9143162196195578
9,0,0,0.9251999855041504,-0.9182436768012711
10,0,0,0.9280999898910522,-0.9194078950942317
11,0,0,0.9301999807357788,-0.9232656752006917
0,0,0,0.6050999760627747,-0.4221449283104909
1,0,0,0.8586000204086304,-0.8104028271723397
2,0,0,0.8906999826431274,-0.8634120452253125
3,0,0,0.9004999995231628,-0.8822463848922826
4,0,0,0.9060999751091003,-0.890887624855283
5,0,0,0.9118000268936157,-0.9001515107818797
6,0,0,0.9146999716758728,-0.9061997751646405
7,0,0,0.9190999865531921,-0.9090385354017909
8,0,0,0.9229000210762024,-0.9142899981027917
9,0,0,0.9253000020980835,-0.9182605418977858
10,0,0,0.9282000064849854,-0.9193727291083034
11,0,0,0.9301999807357788,-0.9232317533674119
0,0,0,0.6050999760627747,-0.4221448600292206
1,0,0,0.8586999773979187,-0.8104051879689663
2,0,0,0.8907999992370605,-0.8634175575232204
3,0,0,0.9006999731063843,-0.8822745122487032
4,0,0,0.9057999849319458,-0.8909161634083036
5,0,0,0.9117000102996826,-0.9001657940164397
6,0,0,0.9150000214576721,-0.9062323713604408
7,0,0,0.9192000031471252,-0.9090584448621243
8,0,0,0.9229999780654907,-0.914309803443619
9,0,0,0.9253000020980835,-0.9182761620871628
10,0,0,0.9283000230789185,-0.9193992486482934
11,0,0,0.9301999807357788,-0.9232397019108639
0,0,0,0.6050999760627747,-0.42214499319655985
1,0,0,0.8586000204086304,-0.8104065483129477
2,0,0,0.8906999826431274,-0.8634254200549065
3,0,0,0.900600016117096,-0.8822369296339494
4,0,0,0.9057999849319458,-0.8909118356583994
5,0,0,0.9114999771118164,-0.9001574222045609
6,0,0,0.9146999716758728,-0.9062015263340141
7,0,0,0.9190000295639038,-0.90899592411669
8,0,0,0.9229000210762024,-0.9142981805378878
9,0,0,0.9254000186920166,-0.9182602989522717
10,0,0,0.9280999898910522,-0.9193969814083244
11,0,0,0.9301999807357788,-0.9232441639598412
0,0,0,0.6050999760627747,-0.42214473478401765
1,0,0,0.8586000204086304,-0.8103997322577464
2,0,0,0.8906999826431274,-0.863411900363391
3,0,0,0.9006999731063843,-0.8822501475297952
4,0,0,0.906000018119812,-0.8909353893014449
5,0,0,0.9115999937057495,-0.9001398433612872
6,0,0,0.9150000214576721,-0.9061980835999115
7,0,0,0.9190999865531921,-0.9090214635752425
8,0,0,0.9228000044822693,-0.9143192443666579
9,0,0,0.9254000186920166,-0.9182465174530126
10,0,0,0.9283999800682068,-0.919398619404322
11,0,0,0.9301000237464905,-0.9232344378398943
0,0,0,0.6050999760627747,-0.42214293042315715
1,0,0,0.8585000038146973,-0.8104138955285277
2,0,0,0.8907999992370605,-0.8634052706670158
3,0,0,0.900600016117096,-0.882230745086187
4,0,0,0.9060999751091003,-0.8909058133258095
5,0,0,0.9118000268936157,-0.900130699706983
6,0,0,0.9147999882698059,-0.9062123766428307
7,0,0,0.9190000295639038,-0.9090293894840192
8,0,0,0.9229999780654907,-0.9143104666396032
9,0,0,0.9253000020980835,-0.9182588073271739
10,0,0,0.9280999898910522,-0.9193982481956482
11,0,0,0.9302999973297119,-0.9232560833798179
0,0,0,0.6050999760627747,-0.4221371729162675
1,0,0,0.8586000204086304,-0.8104101917411708
2,0,0,0.8907999992370605,-0.8634028804453113
3,0,0,0.9004999995231628,-0.8822525113443785
4,0,0,0.9059000015258789,-0.8908742522891564
5,0,0,0.9114999771118164,-0.9001360173466839
6,0,0,0.914900004863739,-0.9061896250217776
7,0,0,0.9192000031471252,-0.9090447757817521
8,0,0,0.9230999946594238,-0.9142776139174835
9,0,0,0.9253000020980835,-0.9182338148732728
10,0,0,0.9282000064849854,-0.9193832987471472
11,0,0,0.9301999807357788,-0.9232338568832301
0,0,0,0.6050999760627747,-0.4221448472029046
1,0,0,0.8587999939918518,-0.8104115196421177
2,0,0,0.8906999826431274,-0.8633966453467743
3,0,0,0.900600016117096,-0.8822430168526082
4,0,0,0.9059000015258789,-0.8908728647835648
5,0,0,0.9114999771118164,-0.900154385385634
6,0,0,0.914900004863739,-0.9061945224110084
7,0,0,0.9190000295639038,-0.9090251718895345
8,0,0,0.9229999780654907,-0.9142479172235802
9,0,0,0.9253000020980835,-0.9182563409020629
