nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
18072,880,7734,18452
18072,500,2453,14384
18072,478,1886,13554
18072,483,1906,13633
18072,478,1831,13513
18072,485,1928,13682
18072,504,2215,14001
18072,484,2002,13726
18072,479,1832,13529
18072,480,1953,13653
18072,481,1926,13623
18072,479,1899,13605
18072,496,2037,13750
18072,479,1987,13673
18072,492,1974,13824
18072,473,1970,13597
18072,489,2079,13863
18072,480,1911,13610
18072,495,1941,13669
18072,479,1915,13593
18072,479,1838,13539
18072,479,1886,13577
18072,492,1856,13713
18072,480,1857,13558
18072,495,2012,13730
18317,482,2133,13860
18317,474,2053,13669
18317,483,2146,13875
18317,488,2072,13876
18317,471,2008,13599
18317,497,2212,13935
18317,491,2127,13959
18317,480,2062,13763
18317,479,1963,13644
18317,481,1940,13647
17828,486,1983,13753
17828,490,2101,13740
17828,491,1942,13772
17828,481,1865,13584
17828,480,1952,13639
17828,480,1974,13682
17828,478,1852,13540
17828,496,1919,13658
17828,476,1899,13561
17828,480,1858,13569
18072,485,1895,13632
18072,490,1938,13752
18072,479,1931,13621
18072,491,1922,13604
18072,482,1875,13591
18072,483,1950,13663
18072,479,1912,13600
18072,480,1921,13634
18072,479,1973,13665
18072,496,1972,13696
18072,480,1947,13669
18072,492,1909,13729
18072,480,1990,13687
18072,480,1914,13625
18072,479,1804,13488
18072,495,1874,13597
18072,489,1902,13726
18072,478,1762,13439
18072,484,1841,13581
18072,476,1825,13478
17828,484,1861,13608
17828,496,1970,13684
17828,476,1938,13586
17828,492,1801,13654
17828,480,1909,13613
17828,480,1809,13504
17828,480,1772,13483
17828,491,1883,13533
17828,484,1798,13553
17828,479,1852,13552
18072,486,1963,13714
18072,477,2100,13758
18072,495,2102,13962
18072,491,2000,13652
18072,487,2253,14019
18072,480,1816,13524
18072,481,1955,13660
18072,479,1914,13603
18072,481,1803,13512
18072,496,1994,13717
18323,484,2034,13779
18323,489,2040,13825
18323,485,1986,13695
18323,478,1923,13608
18323,482,1958,13668
18323,501,2014,13789
18323,474,1907,13534
18323,480,1816,13513
18323,481,1806,13525
18323,480,1823,13527
17834,489,2043,13809
17834,497,2105,13831
17834,487,1964,13737
17834,478,1905,13573
17834,482,1956,13660
17834,480,1822,13526
17834,481,1792,13484
17834,504,1874,13693
17834,485,1800,13550
17834,479,1781,13468
17828,487,1919,13687
17828,478,1920,13567
17828,480,1802,13503
17828,498,1867,13634
17828,475,1793,13422
17828,482,1803,13523
17828,491,1895,13729
17828,480,1827,13534
17828,479,1780,13479
17828,480,1761,13471
17340,488,2304,14072
17340,475,1947,13590
17340,480,2130,13818
17340,489,1806,13627
17340,483,1957,13693
17340,480,1937,13644
17340,479,1926,13615
17340,481,1790,13511
17340,479,1823,13512
17340,480,1830,13532
17590,482,1902,13626
17590,488,1868,13655
17590,484,1888,13630
17590,479,1856,13563
17590,480,1888,13582
17590,480,1934,13628
17590,480,2064,13761
17590,479,1989,13688
17590,479,1875,13570
17590,492,1976,13838
17590,470,1873,13460
17590,491,2085,13895
17590,480,2012,13710
17590,480,2045,13758
17590,478,1974,13655
17590,479,1988,13691
17590,480,1955,13654
17590,480,1749,13464
17590,491,1866,13709
17590,481,1902,13614
17584,472,1926,13670
17584,489,2008,13663
17584,479,2009,13701
17584,478,1879,13569
17584,508,2381,14214
17584,478,1860,13534
17584,484,1994,13735
17584,480,2022,13714
17584,484,1994,13713
17584,479,1845,13534
17590,487,1874,13651
17590,474,1814,13435
17590,482,1880,13591
17590,491,1813,13657
17590,482,1960,13677
17590,478,1896,13576
17590,482,1902,13619
17590,478,1892,13566
17590,482,1992,13701
17590,478,2035,13724
17590,482,2031,13758
17590,505,2280,14119
17590,481,1854,13556
17590,478,1882,13571
17590,481,1841,13555
17590,479,2045,13738
17590,482,2110,13826
17590,481,1902,13614
17590,478,1793,13620
17590,492,1883,13574
17346,472,1874,13477
17346,490,1851,13649
17346,482,1843,13559
17346,478,1792,13478
17346,481,1854,13565
17346,478,1909,13599
17346,481,1970,13684
17346,490,1975,13813
17346,481,2030,13739
17346,479,2053,13740
17340,485,2198,13967
17340,475,2176,13808
17340,481,2155,13871
17340,477,2005,13680
17340,482,1980,13698
17340,491,1977,13816
17340,481,2108,13814
17340,480,1999,13693
17340,480,1887,13581
17340,479,1895,13581
17584,482,1835,13565
17584,480,1840,13532
17584,492,1870,13708
17584,479,1846,13545
17584,480,1875,13580
17584,507,6322,17728
17584,585,20697,32777
17584,780,18741,30472
17584,590,19639,31365
17584,649,16912,28697
17539,572,44544,56099
17539,690,22155,33861
17539,637,20313,32048
17539,700,20850,32811
28023,935,20759,29435
41106,959,20297,24496
45971,1007,19020,23226
47892,1038,19082,23250
48378,1086,19553,23758
48621,1011,19736,23872
48864,1115,20467,24730
48864,1032,20016,24274
