nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
18561,1039,9847,24080
18561,489,2504,14195
18561,481,1896,13603
18561,480,1898,13594
18561,493,1951,13810
18561,481,1919,13611
18561,496,2025,13750
18561,479,2095,13771
18561,480,1896,13596
18561,481,1744,13452
17828,483,1723,13459
17828,479,1801,13466
17828,495,1927,13632
17828,493,1917,13776
17828,480,1825,13513
17828,483,1930,13654
17828,479,1937,13624
17828,480,1826,13525
17828,494,2021,13727
17828,481,1869,13573
18072,484,1783,13542
18072,487,1814,13589
18072,479,1792,13480
18072,481,1860,13561
18072,496,2073,13797
18072,479,1875,13551
18072,480,1932,13624
18072,482,1862,13567
18072,493,2024,13870
18072,482,2072,13780
18561,493,2141,13851
18561,479,1869,13563
18561,479,1975,13683
18561,479,1980,13673
18561,480,1901,13601
18561,481,1880,13579
18561,493,1981,13694
18561,491,1914,13750
18561,480,2017,13712
18561,486,2145,13849
18078,482,1961,13697
18078,478,1942,13601
18078,494,2013,13736
18078,478,1909,13591
18078,493,1947,13808
18078,480,1991,13692
18078,480,1937,13642
18078,479,1933,13619
18078,495,2104,13845
18078,484,2116,13784
18078,481,1970,13698
18078,480,1992,13668
18078,480,1898,13605
18078,492,1835,13673
18078,494,1968,13689
18078,479,1878,13554
18078,481,1826,13540
18078,480,1841,13530
18078,481,1906,13604
18078,491,1864,13705
18568,488,2045,13705
18568,484,1893,13639
18568,480,1891,13601
18568,479,1799,13494
18568,481,1883,13586
18568,479,1747,13442
18568,495,1921,13649
18568,478,1777,13446
18568,494,1903,13763
18568,479,1828,13519
17828,485,1880,13638
17828,477,1850,13494
17828,495,1862,13591
17828,478,1892,13561
17828,484,1842,13578
17828,490,1819,13640
17828,471,1817,13396
17828,491,1790,13625
17828,496,1961,13689
17828,479,1790,13475
18072,485,1775,13536
18072,471,1791,13374
18072,486,1782,13557
18072,489,1810,13612
18072,493,1895,13595
18072,480,1928,13625
18072,481,1846,13545
18072,480,1822,13520
18072,481,1884,13586
18072,481,1864,13559
18568,504,1922,13771
18568,483,1819,13542
18568,481,1826,13531
18568,480,2027,13718
18568,481,1868,13580
18568,478,1789,13454
18568,494,1887,13606
18568,482,1853,13563
18568,480,1850,13545
18568,494,1814,13675
18078,473,1785,13391
18078,489,1833,13632
18078,491,1927,13607
18078,483,1827,13566
18078,481,1961,13660
18078,481,1869,13569
18078,480,1921,13622
18078,480,1872,13575
18078,509,2076,13929
18078,480,1872,13574
17590,475,1846,13473
17590,487,1812,13575
17590,481,1865,13559
17590,481,1822,13522
17590,481,1858,13567
17590,480,1904,13599
17590,492,1869,13714
17590,482,1953,13657
17590,480,1832,13517
17590,483,1829,13546
17590,482,1943,13679
17590,479,2010,13675
17590,479,1984,13819
17590,493,1818,13524
17590,480,1972,13670
17590,481,2009,13718
17590,480,1928,13628
17590,479,1913,13606
17590,480,2036,13742
17590,479,1909,13608
17596,485,2034,13787
17596,489,2065,13872
17596,479,2038,13738
17596,480,2089,13778
17596,481,2073,13782
17596,481,2092,13789
17596,479,2098,13778
17596,480,2065,13764
17596,482,2134,13841
17596,493,2089,13939
17596,472,1976,13703
17596,491,2029,13695
17596,481,1896,13604
17596,479,1935,13623
17596,483,2128,13839
17596,479,2054,13742
17596,481,2027,13739
17596,491,1921,13770
17596,481,1949,13651
17596,480,1935,13632
17584,485,2039,13795
17584,475,1842,13476
17584,481,1844,13560
17584,480,1852,13548
17584,481,1796,13502
17584,492,1902,13744
17584,478,2021,13690
17584,481,1873,13589
17584,482,1994,13704
17584,479,1709,13405
17590,483,1714,13462
17590,476,1734,13382
17590,479,1670,13377
17590,491,1711,13556
17590,479,1695,13396
17590,480,1688,13385
17590,480,1749,13456
17590,479,1688,13378
17590,489,1729,13533
17590,471,1691,13281
17590,485,1764,13529
17590,487,1769,13558
17590,480,1646,13355
17590,480,1695,13390
17590,476,1685,13344
17590,483,1716,13459
17590,480,1714,13414
17590,479,1695,13392
17590,481,1758,13468
17590,490,1680,13516
17590,472,1640,13266
17590,489,1711,13492
17590,479,1667,13374
17590,479,1708,13397
17590,481,1914,13621
17590,479,1810,13496
17590,492,1763,13610
17590,479,1721,13422
17590,480,1729,13424
17590,480,1686,13390
17584,481,1770,13489
17584,481,1806,13491
17584,478,1713,13406
17584,481,1702,13415
17584,479,1689,13387
17584,492,1674,13527
17584,480,1750,13438
17584,479,1693,13392
17584,483,1893,13590
17584,481,1698,13412
17340,522,6295,18058
17340,563,20728,32363
17340,780,18756,30511
17340,587,19872,31544
17340,648,17578,29427
17340,585,42822,54612
17340,687,23275,35108
17340,625,20638,32007
17340,702,21067,33132
28266,935,21283,29870
41349,998,20291,24461
45947,1056,19976,24142
47649,1049,20511,24697
48378,1015,20506,24659
48864,1012,20446,24661
48864,1048,20284,24462
49107,1024,20756,25200
49107,1016,20453,24660
49107,1019,20635,24836
49107,953,19819,23837
49107,1047,20581,24879
49100,854,22185,26357
65942,713,21244,25378
75056,529,20184,24198
79120,519,20663,24631
88197,528,20646,24756
94177,536,20707,24760
107968,520,20672,24703
113416,550,21741,25781
112212,543,21089,25435
115803,521,21586,25626
116469,528,21255,25284
113657,525,20892,24934
116710,524,22026,26068
116228,548,21999,26021
114139,526,21438,25478
116950,522,21713,25768
117191,534,21748,25786
114139,531,21436,25464
116546,522,21369,25367
116709,549,21520,25595
113898,543,21445,25819
117028,526,21924,25990
118153,523,22263,26274
115527,532,22375,26428
115824,518,21905,25913
118394,540,21840,25867
115747,531,21783,25827
115101,517,21883,25847
117969,529,21948,26041
118394,531,22143,26180
115343,530,21805,25843
116546,536,22519,26554
119116,536,22669,27000
116490,530,22582,26633
115101,524,22239,26271
117269,520,22445,26475
119357,525,23195,27223
116043,550,22208,26276
115342,518,22267,26232
117969,527,22414,26499
119335,525,22792,26839
116469,534,22259,26315
116065,521,22178,26530
118635,558,22748,26785
119815,524,23583,27610
117191,525,23544,27524
115803,531,23345,27424
117191,518,23348,27316
119116,526,23556,27654
119597,545,23408,27404
116710,533,22688,26770
115987,518,22546,26545
118154,524,22862,27243
119518,539,22666,26701
117672,534,22956,27047
115824,535,22903,26830
117913,529,23247,27361
119816,521,23077,27069
117431,537,23028,27108
115824,532,22882,26901
117912,521,22752,26779
119357,544,23025,27041
117672,534,23042,27109
115583,542,22734,27077
117969,520,21607,25603
119356,528,21777,25820
115342,536,21515,25550
117269,540,21352,25408
119357,531,22307,26349
116547,537,22108,26195
116306,521,21329,25334
119116,527,21599,25634
117510,537,21639,25736
116121,538,21707,25726
118691,528,21814,25863
119575,531,22251,26310
117247,548,22427,26722
117269,526,22084,26143
119597,525,22825,26858
117431,550,22489,26554
115824,529,22266,26272
117693,521,22295,26349
119838,528,22786,26860
99665,542,22019,26073
88924,513,22186,26229
83179,523,23157,27195
82695,514,23198,27278
81003,507,23117,27130
81728,512,22980,27066
80277,504,22760,26735
81486,514,22969,27040
80277,535,22772,27109
81728,495,22370,26126
80519,520,22375,26724
81728,512,22351,26396
80761,502,22386,26411
81970,514,22222,26271
91037,541,23231,27239
106282,536,22108,26192
112232,522,22556,26552
117028,534,22770,26820
120079,526,23214,27253
120297,530,23453,27469
116766,566,22490,26888
117269,522,21809,25871
119597,523,21976,25974
118875,533,21725,25778
115824,531,21471,25484
118211,521,21736,25769
119597,545,21920,25941
117028,537,21502,25552
117269,521,21528,25538
119414,527,21795,25863
119838,545,21773,26115
116766,533,21706,25770
117487,523,21657,25696
119654,525,21864,25886
118154,535,22023,26048
115824,531,21561,25593
117992,520,21868,25877
120559,528,22137,26217
118876,534,21959,25965
116305,533,21708,25778
118232,525,21620,25644
120319,527,22182,26207
119597,548,22231,26566
116710,532,21740,25752
117913,535,21854,25934
120078,526,21955,25983
118153,534,21849,25890
116306,530,21657,25689
118394,526,21824,25845
120078,528,21715,25752
117672,538,21727,25797
116787,541,21722,26044
119116,511,21541,25297
120020,542,21830,26136
116709,540,21970,26081
117912,519,21914,25906
120078,527,21961,26023
118635,529,22098,26107
116305,527,21938,25977
118876,523,21872,25934
120319,528,21976,25994
117248,536,21850,25930
117751,519,21714,25744
120319,528,21594,25630
119357,535,21665,25717
116787,547,21513,25864
118472,519,21516,25534
120560,527,21710,25758
118211,531,21584,25635
117028,522,21395,25390
119654,524,21509,25564
120078,533,21540,25579
117028,534,21452,25500
118232,521,21480,25471
120560,529,21739,25755
118394,538,21572,25676
116787,544,21535,25883
118932,551,21912,25982
119356,529,21961,25935
116306,536,21524,25625
118691,522,21525,25532
120800,525,21668,25673
118153,538,21647,25699
117269,524,21526,25554
119597,529,21621,25636
120297,534,21742,26130
117431,549,21543,25585
120296,525,21763,25827
123424,524,21703,25705
122380,533,21744,25770
119574,534,21635,25687
121740,521,21675,25678
123880,528,21790,25823
121475,538,21809,25890
120055,522,21928,25875
121739,532,22030,26146
107036,548,22968,27007
91566,506,23108,27139
87217,528,23283,27668
83648,504,23291,27291
83890,508,23147,27175
81970,503,23280,27283
83179,510,23150,27200
81728,514,23233,27299
82695,505,23272,27270
82453,515,23163,27237
82453,504,23162,27176
82695,514,23062,27103
82212,521,23216,27561
83179,512,23096,27126
91038,529,23655,27690
106523,534,21973,26055
113898,515,22640,26606
118210,528,22811,26890
120778,527,23223,27253
121500,532,23179,27215
119116,533,22951,27001
117672,530,23020,27062
119356,523,23191,27210
120800,543,23346,27724
121922,525,23441,27461
120960,530,23138,27168
118875,532,22867,26893
118634,522,22862,26872
120078,526,22841,26910
121682,527,23371,27403
121923,530,23088,27068
119517,535,22993,27112
118153,529,22512,26519
119575,523,22818,26837
120778,539,22846,27242
122163,521,23125,27123
122621,522,23081,27084
120239,532,23275,27338
117912,533,22960,27000
119575,519,23205,27196
121018,525,23266,27291
122621,525,23369,27453
121900,530,23472,27468
119816,533,22824,26934
118394,542,22653,26994
119837,520,22739,26756
121282,524,23002,27044
122644,525,22984,27052
118394,591,21984,26041
118932,518,21463,25483
121019,520,21627,25636
119837,534,21861,25915
117488,528,21680,25721
119597,521,22169,26192
121740,525,21973,26007
119356,533,21593,25654
117728,543,21661,26000
120079,524,22090,26178
121500,525,22132,26132
119356,533,21956,26024
117969,525,22129,26126
120078,520,21746,25778
121740,528,21963,25979
118875,535,21776,25843
118210,523,21671,25669
120560,527,21952,25997
121441,545,21978,26345
119094,534,22350,26391
117913,524,22207,26216
120078,527,21978,26096
121682,523,21729,25718
119093,532,21663,25698
118210,524,22070,26074
120078,523,21992,26038
121923,524,22418,26455
120960,535,22449,26488
118154,532,21777,25824
119116,537,21597,25951
121500,525,21991,26012
121201,527,21973,25981
117912,567,21018,25045
121018,524,22003,26052
121682,531,22595,26619
118635,535,22042,26118
119116,521,21794,25816
121259,528,21836,25865
119758,536,21856,25890
117913,533,22047,26104
119357,522,22373,26412
121259,542,22238,26638
122404,518,22512,26469
120559,537,22368,26452
118154,528,21960,25987
119837,520,21909,25919
121981,526,22095,26119
116306,550,22989,27043
95367,503,22370,26382
88924,515,23008,27091
84615,503,23118,27118
84857,514,22994,27062
82937,513,22968,27290
84132,514,22924,27030
82696,500,22973,26977
84131,509,22713,26756
82454,501,22966,26975
83890,511,23105,27135
82454,502,23098,27126
83648,514,23025,27073
82454,502,23090,27079
83890,514,22985,27038
103922,539,22558,26928
114138,528,22802,26836
115987,531,22459,26541
117191,519,22609,26603
119838,523,22626,26682
121740,519,22826,26830
122381,525,22733,26770
120056,533,22721,26772
117913,531,22511,26552
119356,519,22649,26637
120778,539,22940,27331
122163,509,22942,26678
122644,535,23142,27467
120239,532,22832,26916
119334,523,22625,26568
119356,518,22583,26651
120858,525,23138,27134
122221,525,23178,27225
121923,530,23190,27246
119357,531,22544,26593
118875,537,22823,27162
120801,507,23081,26813
122163,540,23317,27718
122404,521,23213,27187
120296,531,23075,27168
118634,524,22761,26742
120079,519,23164,27203
121740,522,23168,27181
122404,529,23220,27293
118634,535,22038,26112
118932,516,22578,26566
120801,527,22702,26764
122221,522,22990,27013
122644,540,23284,27676
120056,531,23056,27079
118393,527,22655,26659
119815,517,22877,26898
121259,522,23075,27070
122703,525,23066,27163
121500,534,23198,27218
119356,532,22563,26628
119115,519,22756,26747
120778,524,22797,26868
122163,524,23009,27039
120480,543,22621,26977
118875,530,22531,26563
118875,519,22567,26591
120778,521,22660,26706
122404,523,22953,26998
120960,535,21793,25843
119575,530,22547,26594
118932,520,22528,26547
120537,524,22797,26819
121981,524,22990,27022
123102,539,23161,27544
122380,525,23247,27263
120297,531,22805,26870
118875,526,22663,26668
120319,515,22870,26874
121740,523,23044,27091
122885,522,23097,27117
120961,533,23322,27351
119357,532,22816,26898
119357,520,22681,26716
121282,523,22859,26866
122403,537,22939,27274
119838,533,22605,26694
118153,530,22474,26521
120135,516,22632,26633
121523,523,22757,26811
122702,519,22718,26743
120296,533,22687,26765
118635,529,22284,26328
119895,518,22582,26586
121522,525,22783,26798
122462,539,22659,26990
120078,533,22855,26951
118451,529,22351,26371
120319,520,22343,26410
122222,524,22787,26832
116065,543,23426,27448
95367,500,21982,26013
88908,509,22869,26904
84615,501,22960,26971
84615,513,22858,26875
82937,503,22628,26619
83890,511,23135,27257
82454,506,22918,26944
83890,526,22969,27362
82212,503,22879,26875
83648,508,22900,26927
81970,503,23210,27212
83165,508,23008,27082
81970,512,23011,27045
83648,518,23408,27398
102494,520,21963,25994
114620,526,22899,26955
120297,541,23019,27398
120479,530,22831,26872
118875,532,22400,26465
118875,519,22444,26449
121041,523,22432,26468
122221,521,22496,26509
121500,534,22535,26575
119356,532,22357,26412
119115,518,22491,26438
120800,529,22463,26578
122703,525,22794,26824
121018,534,22579,26626
119115,546,22375,26725
119654,519,22521,26559
121281,523,22534,26576
122943,522,22804,26848
122163,526,22683,26663
119357,534,22343,26452
118875,518,22199,26154
121041,526,22362,26463
122221,526,22485,26480
120078,536,22486,26572
118451,530,22321,26337
119837,537,22360,26718
121981,523,22527,26551
122404,523,22695,26717
119998,533,22584,26645
118394,527,22282,26305
119838,520,22487,26477
121442,524,22666,26713
122644,527,22970,27036
120056,537,22471,26544
118634,526,22339,26343
120296,524,22683,26706
121981,541,22740,27152
122861,520,22887,26865
120296,534,22599,26673
118393,530,22225,26287
120056,516,22225,26193
