epoch,accuracy,loss,val_accuracy,val_loss
0,0.15576666593551636,24.047832489013672,0.4180000126361847,4.178508758544922
1,0.25833332538604736,11.058928489685059,0.5914000272750854,1.7391923666000366
2,0.3338499963283539,5.966275215148926,0.6348999738693237,1.1758359670639038
3,0.3668833374977112,3.719029188156128,0.6114000082015991,1.1901664733886719
4,0.3775833249092102,2.7189242839813232,0.5788000226020813,1.32611083984375
5,0.3890833258628845,2.2422401905059814,0.5784000158309937,1.3905916213989258
6,0.39658331871032715,2.0283615589141846,0.5845999717712402,1.3898873329162598
7,0.41518333554267883,1.8901276588439941,0.6043000221252441,1.3490649461746216
8,0.4307999908924103,1.7987240552902222,0.6230000257492065,1.2900409698486328
9,0.44885000586509705,1.7225176095962524,0.6725999712944031,1.2179533243179321
10,0.4823833405971527,1.6497150659561157,0.6980000138282776,1.132987380027771
11,0.5009999871253967,1.593157410621643,0.7263000011444092,1.0682930946350098
