nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
21255,750,4784,16769
21255,530,2147,13969
21255,563,6385,18094
21255,527,1997,13771
21255,529,2024,13814
21255,508,2034,13609
21255,530,2042,13849
21255,533,2039,13919
21255,500,1992,13515
21255,530,1997,13866
21263,525,2001,13827
21263,499,2021,13495
21263,527,2060,13923
21263,509,1974,13583
21263,520,2015,13804
21263,533,2000,13880
21508,498,2050,13550
21508,537,2047,13968
21263,500,1977,13826
21263,532,2068,13597
21263,520,2014,13819
21263,508,1950,13558
21263,521,2033,13854
21263,533,1987,13867
21263,493,1901,13398
21263,533,1991,13863
21263,520,1972,13798
21263,509,1974,13531
21263,517,1926,13686
21263,508,1992,13610
21263,523,1976,13812
21263,537,2112,13964
21263,512,1993,13653
21263,520,2000,13734
21263,512,1915,13587
21263,529,2160,13786
21263,521,1989,13767
21263,521,1984,13723
21263,512,1907,13568
21263,526,2113,13861
21263,537,1968,13893
21263,512,1956,13630
21263,518,1853,13573
21263,517,1658,13372
21263,516,1806,13515
21263,545,1872,13518
21263,516,2061,13770
21263,519,1963,13678
21263,538,1964,13922
21263,516,1913,13622
17351,502,1974,13508
17351,535,1992,13848
17351,515,1743,13460
17351,514,1834,13510
17351,517,1851,13589
17351,520,1839,13508
17351,539,1876,13870
17351,517,1988,13698
17351,513,1953,13631
17351,518,1922,13632
17351,512,1771,13443
17351,515,1855,13563
17351,518,1931,13670
17351,516,1884,13581
17351,514,1789,13472
17351,537,1685,13628
17351,516,1719,13418
17351,519,1928,13649
17351,512,1812,13470
17351,517,1836,13570
17351,520,1692,13468
17351,510,1818,13435
17351,537,1914,13866
17351,494,1940,13393
17351,538,1926,13886
17351,519,2043,13730
17351,515,2005,13688
17351,517,1702,13422
17351,514,1966,13634
17351,518,1932,13653
17351,514,1986,13655
17351,539,2063,14035
17351,512,1908,13545
17351,523,1880,13664
17351,518,1943,13625
17351,518,1963,13694
17351,519,2060,13768
17351,511,1950,13595
17351,513,1972,13667
17351,518,1827,13847
17601,519,1938,13392
17601,540,1944,13872
17601,513,1859,13554
17601,512,1717,13378
17601,520,1890,13632
17601,518,1926,13610
17601,517,1777,13485
17601,540,1926,13902
17601,514,1966,13633
17601,519,1985,13711
17601,515,1635,13318
17601,515,1654,13373
17601,514,1546,13230
17601,515,1724,13428
17601,514,1694,13366
17601,517,1767,13507
17601,539,1799,13759
17601,518,1739,13465
17601,512,1801,13462
17601,514,1822,13514
17601,518,1895,13608
17601,517,1904,13604
17601,516,1787,13494
17601,511,1900,13845
17601,522,1635,13089
17601,540,1895,13851
17601,515,1793,13485
17601,509,1864,13493
17601,521,1833,13595
17601,520,1981,13709
17601,512,1899,13550
17601,517,1776,13505
17601,514,1879,13839
17601,519,1841,13270
17601,539,1940,13934
17601,515,1960,13650
17601,514,1922,13614
17601,519,1920,13627
17601,514,1668,13344
17601,516,1598,13309
17595,527,1739,13565
17595,525,1788,13579
17595,519,1668,13397
17595,516,1677,13400
17595,510,1803,13415
17595,517,1793,13489
17595,516,1645,13339
17595,517,1610,13325
17595,517,1602,13319
17595,540,1622,13620
17595,516,1667,13359
17595,518,1664,13400
17595,514,1733,13403
17595,513,1674,13355
17595,516,1667,13342
17595,523,1785,13577
17595,515,1615,13325
17595,516,1841,13525
17595,510,1656,13332
17595,515,1661,13382
17351,519,1684,13455
17351,528,1632,13468
17351,517,1658,13392
17351,514,1701,13380
17351,514,1632,13336
17351,515,1673,13350
17351,518,1672,13380
17351,540,1655,13648
17351,514,1633,13329
17351,514,1754,13426
17351,603,10246,22086
17351,590,20943,32360
17351,610,21270,33249
17351,931,19217,30906
17351,700,18698,30459
17351,688,17005,28695
17351,567,20953,32596
17351,618,21385,33035
17351,765,17877,30009
17351,559,3134,14842
17085,613,32988,44220
17085,644,50844,63049
17085,656,21651,33625
17085,806,20337,32076
17085,644,20191,31923
17085,671,14505,26129
17085,607,21263,32842
17085,661,21064,32784
17085,1107,21868,33652
25359,856,19011,26292
34358,984,20498,24643
34358,1009,20406,24702
43323,1071,20012,24590
43323,1018,19694,23468
46707,1044,20252,24800
46707,971,20205,24573
48166,1051,20483,24545
48166,1047,19817,24184
48409,1000,19649,23626
48409,1077,19084,23374
48652,1097,20070,24040
48652,1003,20281,24590
48652,1156,19429,24058
48652,1032,20141,23862
48652,1060,20158,24803
48652,1034,20478,24795
48895,1136,20426,24331
48895,1136,20225,24481
48895,1072,20393,24619
48895,1048,20280,24657
48895,1079,20227,24271
48895,1087,19837,24202
48895,970,19371,23277
48895,880,23354,27578
48895,973,20546,25224
48895,929,23692,27363
75833,614,19876,24481
75833,608,20085,24224
95689,561,20551,24423
95689,610,20518,24665
106592,557,20600,24524
106592,609,21411,25526
125613,567,20749,24527
125613,713,20720,24955
133857,595,19481,23503
133857,570,20392,24397
139747,615,20800,25301
139747,620,19786,24047
141187,581,20560,24487
141187,583,20677,24649
143013,574,20834,24743
143013,593,20810,24967
143760,576,20676,24609
143760,599,20891,25084
144042,570,20687,24616
144042,600,20912,25037
143973,598,20758,25357
143973,568,21218,24713
143280,595,21068,25525
143280,628,20074,24280
143321,550,20890,24622
143321,612,20965,25269
142628,568,21206,25055
142628,601,20925,25131
142388,577,21135,25013
142388,606,20767,25000
142388,579,21150,25032
142388,597,20598,24748
142148,614,20895,25452
142148,582,20574,24652
143108,579,21149,25020
143108,623,19840,24024
141908,654,21960,25824
141908,590,20030,24233
142388,588,21157,25100
142388,577,20823,24919
142560,591,21362,25369
142560,572,20947,24987
143828,619,21681,26274
143828,578,21291,25332
144480,581,21221,25120
144480,601,21098,25293
145172,561,21178,25014
145172,631,20490,24711
144549,578,20330,24250
144549,598,20677,24815
144308,573,20575,24503
144308,601,21242,25395
144240,595,21005,25519
144240,572,21362,24917
143348,602,21189,25594
143348,595,20912,25046
143108,585,21178,25202
143108,581,20911,24962
143520,589,21226,25215
143520,608,19964,24081
143108,591,21115,25004
143108,572,21099,25151
143828,596,21467,25540
143828,607,21041,25733
144720,577,21399,25327
144720,601,21395,25551
145652,559,21402,25259
145652,607,21763,25924
144720,563,21949,25831
144720,605,21732,25912
143828,589,22027,25993
143828,624,20717,24859
143108,586,21377,25295
143108,591,21199,25945
143520,614,21478,25418
143520,579,21356,25467
144000,585,21941,25891
144000,573,20991,25060
144932,582,21633,25538
144932,585,21245,25343
145412,581,21760,25712
145412,598,21809,25982
145509,571,22029,25923
145509,627,21318,25473
144789,593,21197,25719
144789,575,21513,25119
144068,602,21865,26257
144068,587,21065,25157
144000,588,21496,25539
144000,574,20941,24921
144240,591,21836,25763
144240,573,21426,25636
144932,593,21617,25556
144932,575,21302,25402
146372,614,21624,26247
146372,621,20970,25011
145412,568,21153,25114
145412,599,21374,25506
145412,555,21675,25423
145412,612,21154,25474
144452,582,21769,25716
144452,580,21183,25271
135754,613,23402,27374
135754,628,20634,24777
105870,549,21504,25411
105870,562,22430,26539
93982,569,22692,27146
93982,589,22023,26176
90616,562,22167,26233
90616,572,21862,26025
89208,545,22641,26500
89208,561,22673,26791
87757,542,22712,26659
87757,568,22844,26974
88681,564,22455,26341
88681,567,22486,26632
88015,548,22655,26600
88015,553,22551,26644
86806,581,22908,27456
86806,595,22640,26812
88498,549,21820,25721
88498,600,24740,28841
113732,576,20682,24530
113732,600,21242,25488
130758,662,22490,26395
130758,585,21351,25347
139772,626,21674,26311
139772,571,21650,25185
143040,589,22048,26497
143040,609,22156,26405
143520,569,22114,25952
143520,635,21211,25444
143134,575,21747,25584
143134,595,21591,25602
144000,591,21972,26055
144000,572,22223,26294
145652,593,22475,26411
145652,621,21958,26697
146372,573,22144,26099
146372,604,21973,26189
145920,554,22156,25996
145920,605,22208,26332
144480,580,22258,26173
144480,625,21300,25450
144068,590,21618,25543
144068,574,21908,25953
144960,597,22282,26345
144960,573,21924,25971
146852,611,22323,26854
146852,599,21812,25935
146400,567,22184,26186
146400,604,22163,26263
145269,580,21753,25735
146612,611,21915,26262
146612,568,21453,25107
145652,607,21649,25594
145652,605,21234,25426
145680,566,22156,26053
145680,607,22166,26365
144720,609,22422,26980
144720,599,21342,25486
145172,563,21950,25460
145172,594,21203,25682
145412,602,22171,26402
145412,556,21578,25380
146612,586,22062,25831
146612,601,21535,25813
146132,631,21494,26018
146132,570,21235,24743
146132,597,21737,26363
146132,570,21770,25240
144932,606,21815,26327
144932,587,21533,25650
145412,581,22111,26016
145412,577,21703,25813
146824,589,22073,26012
146824,597,21566,25748
147091,565,21926,25747
147091,606,21865,26045
145892,631,21527,26104
145892,567,21308,24791
145172,612,21803,26346
145172,581,21818,25934
146230,580,22547,26451
146230,574,22027,26056
147572,583,22086,26093
147572,598,22113,26244
147332,567,22321,26261
147332,604,22267,26406
145652,584,22219,26172
145652,583,21759,25820
147542,644,21985,26585
147542,582,21544,25620
148501,586,22369,26339
148501,577,21861,25976
149389,581,22347,26230
149389,593,21912,26036
149869,572,22191,26105
149869,602,22417,26604
148980,571,22268,26215
148980,601,22099,26138
148501,618,22354,27023
148501,576,22102,26182
148500,606,22179,26117
148500,575,21640,25698
150319,575,22560,26468
150319,605,22072,26276
148741,561,22368,26239
148741,603,22055,26177
146612,586,22298,26152
146612,582,22033,26236
146611,595,22292,26281
146611,605,21658,26386
147091,578,22083,25967
147091,603,21657,25824
147092,586,21473,25379
147092,606,21399,25548
147120,560,22001,25828
147120,611,21431,25682
145920,585,21928,25827
145920,577,21809,25925
146372,594,22250,26169
146372,609,21847,26618
139772,608,24417,28423
139772,566,21882,26052
109950,550,22354,26199
109950,564,22424,26507
96639,546,22420,26332
96639,552,22610,26760
91823,563,22891,26872
91823,564,22654,26711
90660,560,22897,27451
90660,557,22586,26078
88983,575,23067,27621
88983,561,23090,27146
89692,557,23086,27089
89692,571,23004,27204
89224,534,23111,26897
89224,555,22965,27123
88015,558,23312,27232
88015,567,22842,27002
89466,559,22651,26578
89466,603,24786,28946
115178,593,21325,25850
115178,578,21661,25204
133921,599,21914,26371
133921,697,22394,26530
140733,559,20977,24901
140733,623,21460,25625
142868,573,21919,25764
142868,609,21709,25796
144480,593,21884,25919
144480,570,21888,25894
145892,625,22301,26992
145892,587,21704,25790
147740,566,22123,26043
147740,605,21969,26174
147091,561,21986,25819
147091,605,21689,25845
146372,583,21925,25906
146372,572,21820,25826
147092,594,22205,26165
147092,573,21723,25806
148192,615,21959,26570
148192,570,21767,25242
147091,591,22006,26474
147091,607,21441,25682
146132,575,21867,25746
146132,594,21523,25628
146372,584,21969,25889
146372,573,21524,25666
146852,593,22129,26093
146852,591,21752,25817
147571,601,21859,26364
147571,576,22224,25795
146612,603,22118,26543
146612,596,21958,26161
145892,595,22440,26419
145892,585,21810,25965
146612,579,22332,26239
146612,573,21946,25996
147981,585,22091,25985
147981,602,21802,26031
147812,562,21890,25765
147812,607,21710,25851
146400,614,21856,26436
146400,550,21720,25225
146852,604,22286,26702
146852,581,21719,25870
147812,582,22127,26036
147812,601,21494,25663
148052,568,21973,25763
148052,608,21925,26240
146372,610,21892,26350
146372,564,21533,25008
146612,613,21963,26548
146612,549,21493,25027
146852,608,22126,26601
146852,579,21666,25666
148291,576,21907,25792
148291,608,21576,25936
147571,558,21951,25763
147571,606,21884,26061
146612,583,21915,25823
146612,577,21860,25898
147092,619,22425,27085
147092,582,21874,26009
148291,566,22076,25840
148291,599,21845,25947
148051,564,22105,26079
148051,610,22107,26313
146920,583,21893,25786
146920,600,21615,25712
146132,593,22026,25990
146132,573,21904,26037
146469,629,22351,26927
146469,582,21756,25894
148531,578,22474,26357
148531,611,21826,26075
148051,553,22174,26022
148051,611,22159,26399
146132,572,22087,25930
146132,586,21621,25722
146852,592,22245,26227
146852,572,21879,25952
147572,592,22311,26224
147572,593,21912,26001
148192,608,22004,26651
148192,604,22287,26429
147091,569,22084,25909
147091,596,21483,25584
146372,589,21575,25625
146372,571,21733,25774
147543,592,22144,26042
147543,574,21656,25742
148432,585,21681,25710
148432,601,21688,25805
147571,596,21829,26385
147571,575,21614,25122
146612,609,21759,26319
146612,583,21475,25597
146851,577,22077,25948
146851,575,21505,25579
148432,585,22045,26005
148432,616,23278,27446
117084,549,22131,26048
117084,555,22655,26734
99231,552,22802,26790
99231,577,22824,26939
93981,582,22329,26884
93981,555,22418,26454
90615,539,22841,26740
90615,561,22611,26804
90132,551,22764,26653
90132,568,22422,26567
89934,546,22742,26562
89934,559,22599,26778
88741,548,22730,26752
88741,573,22723,26846
89934,581,22310,26829
89934,562,22421,26573
88967,526,22617,26442
88967,559,22784,26851
103267,601,25006,29025
103267,601,21116,25239
129137,586,21712,25665
129137,685,22333,26460
138157,571,21210,25155
138157,620,21444,25593
142388,610,21893,26434
142388,593,21536,25620
144932,586,22129,26104
144932,574,21624,25701
146612,584,22170,26024
146612,597,21515,25720
147812,569,21859,25797
147812,603,21917,26004
146372,580,21801,25790
146372,589,21706,25717
146612,618,21892,26558
146612,571,21531,25527
147092,585,22017,26012
147092,588,21631,25751
148051,569,21784,25680
148051,599,21502,25630
147332,565,22167,26142
147332,608,22083,26167
146132,585,22219,26154
146132,608,21833,26403
146612,597,21962,26165
146612,580,21728,25807
147332,585,22329,26291
147332,589,21890,25906
147981,569,22236,26163
147981,607,21720,25886
147572,560,22027,25929
147572,607,22197,26363
146372,585,22080,26036
146372,580,22111,26200
147091,621,22458,27040
147091,545,21613,25056
147740,611,22015,26502
147740,603,21471,25618
148503,568,21556,25542
148503,607,21914,26082
147092,559,21960,25791
147092,604,21558,25724
146612,587,21801,25734
146612,574,21820,25770
147091,596,22314,26423
147091,570,22021,26100
147952,608,22142,26690
147952,609,21820,26038
147980,550,21893,25698
147980,608,21710,25923
146372,574,21797,25664
146372,591,22284,26273
146852,591,22234,26254
146852,573,21841,25897
147021,595,22220,26243
147021,621,21733,26462
148193,566,22063,26055
148193,603,22023,26200
147092,559,21927,25720
147092,607,21535,25754
146612,578,21964,25837
146612,576,21689,25762
146781,593,22086,26084
146781,575,21660,25767
147740,590,22112,26017
147740,593,21495,25670
147952,594,21940,26387
147952,580,21915,25541
146611,600,21979,26433
146611,599,21488,25641
146583,579,21925,25831
146583,579,21768,25919
147063,591,22168,26096
147063,571,21760,25772
148432,591,21845,25802
148432,599,21564,25755
147952,596,21773,26329
147952,573,21874,25405
146612,605,21739,26246
146612,591,21590,25666
146852,583,21812,25823
146852,578,21799,25913
147021,584,22075,25995
147021,574,21509,25487
148193,591,21785,25771
148193,599,21610,25730
148052,601,21736,26347
148052,570,21702,25161
146612,605,21848,26377
146612,596,21306,25460
146132,581,21535,25457
146132,577,21351,25407
146372,587,21973,25937
146372,571,21617,25685
147740,595,21921,25890
147740,593,21572,25640
148531,605,21798,26425
148531,569,21611,25092
147332,591,21666,26135
147332,627,22564,26703
129618,563,22631,26621
129618,570,22238,26394
104956,537,22402,26306
104956,554,22637,26721
94464,559,22845,26799
94464,565,22675,26822
92307,557,22445,26338
92307,590,22542,27249
89934,551,22926,26910
89934,555,22828,27008
88967,550,23275,27193
88967,568,22997,27082
89692,543,23028,26839
89692,561,22472,26730
88983,538,22877,26722
88983,570,22795,27001
90132,561,22750,26699
90132,565,22654,26776
89692,574,23167,26993
89692,612,24322,29186
122244,576,22072,25955
122244,662,22180,26386
136235,584,21817,25679
136235,594,20849,25051
142628,584,21981,25896
142628,584,21680,25700
145892,577,21873,25855
145892,605,21844,26000
146852,601,21887,26386
146852,570,21653,25188
146372,611,21847,26388
146372,582,21624,25692
146851,586,21885,25922
146851,573,21491,25499
147260,591,21936,25891
147260,583,21306,25325
147952,579,21638,25588
147952,603,21677,25862
147472,564,21926,25852
147472,606,21721,25858
146371,611,21595,26164
146371,610,21252,25308
145892,582,21201,25107
145892,589,21106,25253
146542,590,21896,25952
146542,573,21581,25615
146993,591,21766,25757
146993,587,21539,25574
147952,580,21624,25559
147952,604,21651,25820
147783,589,21992,26429
147783,581,21847,25479
146441,601,21982,26463
146441,589,21619,25718
147091,585,22126,26140
147091,574,21721,25778
147021,589,22311,26203
147021,574,21784,25898
148192,591,21973,25891
148192,598,21822,25984
147980,598,22004,26609
147980,603,22157,26242
147092,563,22027,25841
147092,606,21859,26094
146372,576,22081,25976
146372,583,21868,25987
147092,590,22320,26292
147092,573,21860,25913
148432,588,22393,26257
148432,596,21905,26136
148220,600,21968,26542
148220,573,22260,25713
146851,604,22044,26568
146851,589,21432,25532
146851,584,21814,25816
146851,572,21563,25567
147021,591,22044,26038
147021,576,21671,25661
148743,583,21847,25801
148743,602,21923,26154
148052,591,21939,26328
148052,584,21611,25297
146612,607,21888,26370
146612,583,21401,25509
146852,583,22078,26027
146852,576,21598,25671
148531,587,21947,25865
148531,592,21389,25510
148051,577,21619,25470
148051,607,22131,26387
