nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
20774,741,6079,18272
20774,524,2082,13908
20774,511,1776,13435
20774,516,1708,13404
20774,513,1804,13493
20774,511,1792,13484
20774,513,1966,13646
20774,517,1985,13682
20774,549,2082,14059
20774,512,1857,13544
20774,513,1954,13655
20774,517,1794,13498
20774,510,1906,13571
20774,513,1736,13433
20774,512,1968,13656
20774,515,1963,13658
20774,513,1748,13465
20774,533,1976,13930
20774,513,1975,13675
18091,519,2062,13810
18091,509,1994,13611
18091,514,1912,13637
18091,510,1995,13667
18091,517,2031,13743
18091,535,1952,13900
18091,514,2010,13724
18091,512,1992,13687
18091,516,1927,13634
18091,514,2043,13730
18091,517,2026,13733
18091,509,1989,13629
18091,514,1956,13667
18091,535,1927,13893
18091,513,1731,13444
18091,510,1999,13677
18091,516,1951,13649
18091,511,2017,13702
18091,512,2014,13715
18091,511,1884,13568
17846,526,2028,13874
17846,524,1978,13796
17846,513,1873,13580
17846,511,1995,13676
17846,517,1989,13705
17846,508,1906,13562
17846,516,1988,13710
17846,510,1987,13669
17846,513,2012,13688
17846,538,1996,13987
17846,514,1823,13528
17846,509,1884,13572
17846,516,1913,13620
17846,511,1704,13389
17846,516,1749,13436
17846,514,1820,13531
17846,515,1895,13587
17846,528,1902,13781
17846,521,1931,13724
17846,507,1947,13598
17601,501,2003,13528
17601,531,2017,13912
17601,509,1962,13599
17601,513,1939,13629
17601,516,1885,13612
17601,514,1791,13489
17601,534,1800,13760
17601,512,1836,13533
17601,518,1898,13643
17601,515,1869,13563
17601,510,1837,13515
17601,513,1915,13635
17601,517,2032,13722
17601,511,1885,13562
17601,534,1894,13862
17601,513,1755,13458
17601,516,2006,13706
17601,507,1963,13568
17601,517,1886,13615
17601,509,1980,13633
17601,514,2023,13727
17601,517,1911,13632
17601,534,1929,13890
17601,513,1919,13623
17601,504,1746,13353
17601,520,1784,13562
17601,510,1956,13635
17601,513,1825,13524
17601,516,1816,13512
17601,529,1857,13752
17601,522,2026,13799
17601,510,1711,13370
17601,518,1957,13686
17601,512,1957,13653
17601,509,1970,13612
17601,514,1942,13657
17601,516,1917,13642
17601,533,1961,13894
17601,492,2004,13471
17601,531,1978,13892
17601,498,2010,13805
17601,533,1999,13609
17601,512,2006,13699
17601,509,2015,13686
17601,519,1963,13690
17601,510,1918,13594
17601,536,2006,13981
17601,512,1847,13535
17601,515,2018,13725
17601,514,2042,13711
17601,519,2039,13761
17601,510,1925,13590
17601,513,1964,13654
17601,514,1907,13623
17601,535,1960,13930
17601,511,1788,13484
17601,507,1852,13473
17601,518,1901,13667
17601,514,1851,13552
17601,511,1951,13648
17601,523,1944,13746
17601,506,1895,13485
17601,534,1953,13909
17601,509,1943,13607
17601,514,1896,13602
17601,514,1931,13648
17601,502,1968,13538
17601,521,1931,13704
17601,515,1833,13536
17601,511,1970,13952
17601,537,1912,13631
17601,510,1794,13457
17601,514,1958,13678
17601,511,1704,13393
17601,511,1818,13498
17601,510,1689,13378
17601,516,1732,13444
17601,511,1762,13450
17601,535,1661,13629
17601,510,1743,13410
17601,500,1914,13475
17601,530,1884,13734
17601,513,1863,13557
17601,510,1785,13452
17601,513,1924,13604
17601,515,1929,13661
17601,535,1894,13864
17601,512,1887,13585
17601,521,1913,13644
17601,503,1978,13571
17601,515,1880,13604
17601,513,1822,13526
17601,515,1942,13656
17601,509,1931,13600
17601,538,1755,13747
17601,509,1847,13524
17601,515,1753,13463
17601,510,1937,13599
17601,514,1781,13495
17601,512,1798,13485
17113,522,2037,13850
17113,577,11233,22464
17113,615,19925,31835
17113,592,21005,32698
17113,908,17961,29602
17113,604,18823,30543
17113,598,20154,31925
17113,834,18339,30781
17113,915,14946,26546
17113,791,15984,27741
17113,615,42926,54083
17113,637,44434,56673
17113,829,18712,30435
17113,624,19928,31578
17113,660,20013,31739
17113,656,19860,31499
17113,632,20018,31713
17113,1028,13583,25442
17113,696,18932,31345
17113,665,19625,31282
17096,632,20246,32045
17096,664,19882,31502
17096,1043,17021,28632
17096,827,10486,22269
17096,645,18841,30523
17096,674,19822,31587
17096,651,19447,31151
17096,643,19628,31262
17096,668,19516,31925
17096,600,19550,31115
17096,589,21893,33702
17096,575,21941,33407
17096,847,21949,33642
17096,1116,14129,26093
22945,806,20292,30356
22945,987,19575,23984
38481,929,19351,23433
38481,1138,18996,23295
44791,992,19304,23314
44791,954,19294,23456
47218,990,19136,23812
47218,1042,18877,23074
48410,1011,19676,23945
48410,774,19226,23354
48678,1172,17813,21916
48678,1908,13409,17962
48929,1095,14101,18290
48929,1354,17175,21556
48922,840,20292,24381
48922,1345,13385,18017
48685,782,9809,13923
48685,598,18160,21750
48678,659,19626,24107
48678,604,20515,24667
48647,595,21757,25717
48647,681,23307,27357
48647,919,19658,23651
48647,967,18848,23191
48654,967,19209,23567
48654,940,19125,22817
48897,1200,20166,24855
48897,929,19950,23779
48897,1014,19579,24131
48897,1000,18864,22705
52052,739,20149,24403
52052,918,19569,23986
49862,858,19617,23429
49862,975,19304,23724
49140,978,19762,23867
49140,1020,19395,23462
59280,853,19405,24036
59280,999,19339,23125
66471,694,19783,23804
66471,645,18931,22998
85896,649,18200,22645
85896,641,16843,20651
101663,674,16670,21183
101663,636,15737,19749
118630,668,10252,14408
118630,632,7605,11515
132351,692,7627,11976
132351,648,7575,11642
138034,675,7801,11830
138034,653,7447,11490
140199,656,7544,11660
