nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
21263,913,5577,16272
21263,515,2168,13872
21263,515,1974,13649
21263,539,1927,13875
21263,515,1944,13626
21263,515,1858,13560
21263,513,1973,13648
21263,516,1758,13479
21263,514,1685,13382
21263,516,1782,13487
21263,513,1849,13550
21263,514,1873,13568
21263,540,1886,13879
21263,514,1845,13540
21263,509,1810,13464
21263,519,1871,13592
21263,518,1835,13569
21263,513,1865,13561
17846,505,1993,13624
17846,522,1876,13586
17846,537,1751,13736
17846,515,1851,13553
17846,512,1798,13472
17846,517,1886,13585
17846,517,1900,13619
17846,514,1956,13638
17846,512,1887,13562
17846,516,1887,13582
17846,516,1966,13692
17846,539,2044,14013
17846,512,1891,13562
17846,516,1910,13602
17846,515,1865,13564
17846,515,1889,13585
17846,515,1872,13568
17846,511,1890,13559
17846,539,1866,13864
17846,515,1841,13534
17846,500,1886,13440
17846,532,1893,13764
17846,511,1973,13636
17846,514,1845,13543
17846,533,1916,13821
17846,500,1840,13328
17846,537,1818,13790
17846,507,1847,13452
17846,523,1853,13641
17846,511,1849,13503
17846,515,1813,13535
17846,513,1864,13557
17846,515,1860,13561
17846,516,1859,13537
17846,532,1893,13799
17846,524,1885,13646
17846,508,1857,13482
17846,522,1882,13636
17846,516,1841,13573
17846,511,1803,13472
17607,516,1857,13601
17607,510,1808,13440
17607,514,1833,13834
17607,515,1793,13243
17607,538,1797,13780
17607,508,1851,13463
17607,517,2029,13750
17607,507,1937,13543
17607,522,1950,13741
17607,510,1830,13481
17607,518,1908,13630
17607,538,1799,13785
17607,511,1838,13507
17607,514,1888,13586
17607,512,1789,13486
17607,512,1819,13511
17607,513,1813,13509
17607,511,1902,13573
17607,514,1821,13544
17607,535,1784,13758
17846,516,1835,13576
17846,514,1897,13524
17846,512,1779,13455
17846,515,1775,13501
17846,513,1949,13623
17846,513,1832,13511
17846,539,1963,13951
17846,512,1868,13538
17846,514,1827,13554
17846,511,1812,13476
17846,514,1814,13535
17846,514,1835,13544
17846,514,1783,13503
17846,512,1911,13567
17846,516,1749,13470
17846,531,1795,13727
17846,513,1785,13483
17846,513,1773,13453
17846,514,1796,13476
17846,512,1738,13425
17601,508,1725,13371
17601,523,1875,13644
17601,535,1688,13657
17601,514,1688,13392
17601,513,1621,13311
17601,515,1614,13303
17601,513,1855,13534
17601,514,1892,13612
17601,513,1887,13582
17601,515,1974,13650
17601,538,1823,13820
17601,513,1699,13396
17601,514,1759,13468
17601,511,1718,13378
17601,514,1719,13437
17601,516,1741,13468
17601,510,1736,13393
17601,512,1894,13571
17601,536,1671,13656
17601,512,1711,13389
17601,493,1647,13427
17601,535,1741,13341
17601,513,1653,13369
17601,512,1782,13469
17601,515,1651,13364
17601,510,1782,13440
17601,538,1644,13638
17601,512,1738,13425
17601,506,1808,13429
17601,522,1810,13574
17601,513,1783,13482
17601,511,1813,13498
17601,513,1787,13482
17601,512,1815,13491
17601,514,1856,13579
17601,535,1803,13762
17601,513,1727,13421
17601,515,1711,13426
17601,511,1681,13348
17601,510,1785,13459
17601,513,1887,13575
17601,520,1805,13515
17601,515,1699,13421
17601,534,1775,13738
17601,512,1853,13548
17601,513,1762,13435
17601,515,1948,13658
17601,514,1919,13604
17601,511,1739,13425
17601,518,1701,13414
17601,516,1903,13603
17601,535,1627,13584
17601,516,1586,13312
17601,513,1649,13345
17601,515,1723,13454
17601,619,2408,13992
17601,533,1795,13719
17601,499,1786,13284
17601,512,1757,13454
17601,536,1814,13773
17601,494,1786,13577
17601,536,1793,13394
17601,604,10511,22379
17601,615,20054,31752
17601,594,20299,31889
17601,923,18427,30192
17601,734,21412,33128
17601,599,20445,32004
17601,815,18559,30445
17601,918,15317,27000
17601,775,15591,27256
17601,662,41391,53486
17601,600,45705,56935
17601,872,18930,31432
17601,613,19898,31552
17601,655,20177,31862
17601,661,19882,31448
17601,625,20033,31756
17601,1025,13661,25494
17601,668,18779,30504
17085,681,19987,31937
17085,631,20142,31486
17085,649,19927,31645
17085,1021,17645,30002
17085,877,10257,22043
17085,637,18670,29844
17085,684,20143,32441
17085,640,19822,31487
17085,657,19883,31564
17085,635,19789,31455
17085,641,19275,31455
17085,555,21177,32297
17085,590,21979,33634
17085,766,21958,34216
17085,1156,14256,26034
21236,794,21234,31951
31210,987,19640,24066
31210,1058,19598,23851
42114,966,19288,23187
42114,932,19624,23948
46244,976,19749,23744
46244,1017,19444,23796
47704,1063,19243,23345
47704,978,20719,24718
48410,779,19995,24337
48410,1193,18428,22658
49172,1903,14969,19694
49172,1130,13883,18447
49172,1332,17330,21562
49172,837,14740,19037
48653,829,19170,23121
48653,1307,9026,13217
48678,606,15223,19140
48678,625,19598,23798
48646,614,19631,23550
48646,601,21120,25227
48621,601,21103,25073
