nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
21507,745,7501,19305
21507,530,2242,14239
21507,515,1893,13599
21507,513,1811,13482
21507,515,1887,13571
21507,514,1795,13515
21507,539,1767,13755
21507,514,1841,13513
21507,508,1919,13529
21507,521,1808,13581
21507,514,1878,13586
21507,511,1918,13584
21507,515,1810,13537
21507,515,1869,13586
21507,527,1788,13645
21507,521,1830,13593
21507,515,1819,13552
21507,509,1771,13420
21507,515,1935,13658
18091,520,1944,13695
18091,505,1769,13339
18091,514,1872,13578
18091,513,1828,13541
18091,539,1913,13908
18091,513,1781,13484
18091,514,1829,13534
18091,509,1821,13479
18091,512,1832,13513
18091,514,1871,13577
18091,513,1890,13577
18091,512,1843,13524
18091,539,1854,13833
18091,510,1761,13431
18091,519,1789,13524
18091,514,1990,13680
18091,512,1932,13576
18091,518,1864,13591
18091,513,1804,13502
18091,510,1923,13896
17852,523,1876,13391
17852,530,1846,13719
17852,516,1772,13502
17852,512,1819,13508
17852,513,1763,13421
17852,511,1793,13476
17852,516,1871,13606
17852,512,1749,13443
17852,535,1880,13829
17852,518,1951,13670
17852,512,1817,13494
17852,512,1709,13399
17852,513,1787,13471
17852,514,1816,13522
17852,516,1791,13510
17852,537,1987,13883
17852,498,1923,13381
17852,537,1861,13855
17852,513,1750,13434
17852,512,1748,13456
17846,517,1928,13657
17846,508,1850,13450
17846,513,1773,13491
17846,514,1806,13511
17846,510,1837,13488
17846,536,1804,13806
17846,513,1877,13566
17846,515,1851,13552
17846,513,1828,13513
17846,526,1882,13727
17846,500,1849,13371
17846,516,1970,13671
17846,512,1877,13531
17846,541,1844,13864
17846,512,2050,13737
17846,513,1822,13507
17846,514,1835,13543
17846,513,1936,13622
17846,510,1909,13587
17846,513,1800,13503
17840,522,1882,13685
17840,522,1853,13627
17840,518,1873,13636
17840,515,1798,13528
17840,513,1762,13446
17840,516,1837,13555
17840,510,1822,13498
17840,524,1871,13717
17840,499,1886,13354
17840,516,1811,13542
17840,539,1949,13910
17840,513,1835,13565
17840,514,1804,13462
17840,515,1845,13560
17840,510,1879,13558
17840,514,1792,13517
17840,513,1962,13616
17840,516,1976,13715
17840,533,1796,13730
