nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
17840,940,7830,21641
17840,529,2437,14092
17840,514,1957,13621
17840,522,2102,13825
17840,538,1912,13883
17840,516,1940,13621
17840,516,1893,13593
17840,515,1903,13588
17840,515,1879,13576
17840,514,1912,13608
17840,513,1961,13624
17840,512,1941,13624
17602,549,2114,13943
17602,529,1950,13792
17602,511,1878,13531
17602,518,1902,13622
17602,514,1964,13631
17602,520,1889,13640
17602,514,1958,13623
17602,513,1923,13596
17602,537,1908,13872
17602,518,1874,13605
17602,512,1911,13547
17602,511,1958,13598
17602,543,2048,13800
17602,510,1954,13588
17602,519,1896,13634
17602,522,1957,13721
17602,533,1889,13810
17602,519,1842,13589
17602,511,1923,13564
17602,517,1819,13541
17119,521,1971,13752
17119,510,1931,13543
17119,514,1911,13583
17119,515,1897,13583
17119,561,2069,14036
17119,518,1952,13663
17119,518,1959,13660
17119,511,1921,13577
17119,520,1933,13640
17119,515,1945,13632
17119,516,1987,13691
17119,514,1952,13620
17119,537,1864,13842
17119,519,1976,13699
17119,514,1868,13550
17119,511,1873,13538
17119,536,2091,13774
17119,516,1919,13622
17119,516,1936,13650
17119,514,1862,13565
17363,523,1907,13709
17363,529,1927,13770
17363,512,1838,13498
17363,516,1883,13600
17363,514,1889,13556
17363,520,1950,13705
17363,513,1895,13576
17363,513,1887,13570
17363,537,2086,13783
17363,517,1880,13600
17363,540,1987,13963
17363,518,2050,13733
17363,514,1859,13547
17363,507,1850,13453
17363,521,1912,13692
17363,511,1870,13535
17363,515,1879,13582
17363,517,1882,13611
17363,530,1867,13755
17363,517,1980,13701
17852,520,2080,13584
17852,529,1933,13766
17852,511,1876,13538
17852,521,1856,13619
17852,516,1908,13612
17852,536,1865,13796
17852,495,1891,13357
17852,536,1924,13877
17852,516,1878,13583
17852,510,1868,13506
17852,520,1908,13644
17852,515,2074,13758
17852,537,2097,13765
17852,537,1871,13835
17852,498,1908,13397
17852,531,1890,13778
17852,514,1901,13602
17852,506,1882,13474
17852,532,2073,13910
17852,514,1858,13552
17113,518,1837,13577
17113,532,1864,13753
17113,512,1961,13623
17113,522,1875,13664
17113,535,2117,13774
17113,509,1872,13490
17113,522,1874,13656
17113,514,1885,13579
17113,511,1884,13544
17113,513,2057,13723
17113,536,1893,13828
17113,522,1933,13709
17113,520,1913,13589
17113,502,1850,13393
17113,533,1851,13760
17113,509,1898,13522
17113,536,2045,13725
17113,512,1925,13590
17113,517,1865,13592
17113,539,1920,13915
17357,516,1895,13626
17357,513,1932,13580
17357,513,1919,13612
17357,513,1912,13593
17357,516,1874,13577
17357,532,1949,13816
17357,497,1904,13380
17357,539,1925,13913
17357,535,2099,13731
17357,519,1912,13663
17357,504,2033,13593
17357,525,1924,13728
17357,512,1933,13580
17357,518,2003,13726
17357,515,1899,13605
17357,515,1874,13883
17357,536,1912,13560
17357,516,1909,13628
17357,507,1971,13594
17357,523,1881,13670
17852,537,2087,13786
17852,514,1881,13540
17852,511,1922,13572
17852,539,1865,13854
17852,514,1895,13581
17852,514,1953,13635
17852,639,2904,14638
17852,513,2086,13744
17852,523,1921,13608
17852,536,2177,13815
17852,607,5208,17008
17852,537,1918,13867
17852,537,2063,13756
17852,510,1966,13575
17852,517,1887,13609
17852,514,1935,13600
17852,518,2061,13751
17852,540,1911,13891
17852,516,1904,13609
17852,516,1966,13676
17119,494,1922,13682
17119,539,1958,13578
17119,516,1976,13671
17119,515,1923,13611
17119,539,2069,13763
17119,516,1896,13591
17119,518,1931,13664
17119,531,1940,13839
17119,567,10555,21718
17119,621,20818,32435
17119,610,22893,34647
17119,881,12743,25056
17119,684,16311,28119
17119,609,19855,31711
17119,582,9950,21644
17119,604,11250,22846
17119,609,2629,14320
17119,654,2863,14822
17119,632,2706,14445
17374,648,3021,14657
17374,748,3861,15790
17374,611,3265,14735
17374,649,3408,15094
17374,633,2976,14799
17374,773,5492,16973
17374,817,9288,21152
17374,596,5560,17518
17374,599,2720,14483
17374,614,2628,14349
17374,584,2911,14600
17374,580,4908,16404
17374,610,7085,18934
17374,631,4012,16035
17374,569,2530,14009
17374,604,2543,14439
17374,587,3311,15105
17374,606,13604,25118
17374,587,49515,60935
17374,618,18675,30743
17107,623,4473,16441
17107,595,6189,17543
17107,632,6133,18234
17107,733,6109,17849
17107,633,4431,15955
17107,605,13315,24744
17107,600,14485,26792
17107,634,4642,16119
17107,592,9051,20339
17107,622,7968,20139
17107,605,7509,19393
17107,609,13768,25424
17107,601,15762,27450
17107,613,16551,28258
17107,843,8048,19589
17107,743,11993,23706
17107,652,12972,25031
17107,608,12881,24237
17107,614,14944,26653
17107,634,11866,24140
17119,582,12819,24241
17119,629,15313,27227
17119,591,15567,27314
17119,627,2955,14957
17119,587,2857,14536
17119,622,9580,20746
17119,606,15736,27935
17119,1236,9174,21164
17119,589,10448,22129
17119,619,9194,20733
17119,609,10851,22762
17119,555,12517,24233
17119,581,15883,27450
17119,627,14624,26357
17119,564,12473,24183
17119,568,5786,17719
17119,570,5513,17205
17119,561,5805,17530
17119,577,5838,17596
17119,549,5230,16921
17124,598,8015,19487
17124,639,15641,27735
17124,561,6250,17868
17124,574,12881,24670
17124,622,14979,26612
17124,605,20344,31896
17124,596,21866,33678
17124,593,21841,33607
17124,1276,19635,31662
17124,659,3758,15861
17124,682,5488,17281
17124,561,7140,18931
17124,717,5395,17101
26874,686,12623,17674
34898,697,11412,15402
34898,774,12189,16383
42900,685,11095,15114
42900,823,11684,16068
45824,621,3125,7094
45824,673,4849,9031
47036,650,5012,9065
47036,797,5838,9969
47524,840,10065,14246
47524,756,11222,15340
47743,808,13460,17478
47743,684,10200,14418
47743,670,10125,14080
47743,824,14190,18278
47743,958,15136,19556
47743,683,8593,12705
47767,686,4480,8682
47767,637,3352,7413
47767,777,9338,13238
47767,762,11238,15651
47743,911,17714,21748
47743,685,15782,19810
47743,1180,17773,21825
47743,1956,15169,20069
47986,794,7845,12076
47986,1273,14834,18674
47986,1204,16292,21103
47986,576,3728,7771
47767,639,3111,7253
47767,677,14190,18081
47767,1471,10003,14435
47767,583,10847,14612
47736,657,18924,22848
47736,629,19047,23197
47704,594,20126,24068
47704,622,20664,24772
47704,671,21392,25951
47704,635,3323,7405
47743,607,2727,6748
47743,675,4337,8345
47767,724,6552,10843
47767,622,4019,7981
47774,670,3825,7858
47774,732,5831,10153
47774,658,4750,8767
47774,664,3286,7409
47774,642,4502,8484
47774,706,5677,9953
47774,663,5903,9770
47774,723,6101,10244
47774,859,11078,15105
47774,777,11038,15258
47774,693,9638,13755
47774,776,7910,12227
47774,687,2868,6862
47774,700,3040,7179
47799,675,3148,7178
47799,693,2707,6813
47799,691,2691,6808
47799,699,2979,7166
47799,661,2991,7029
47799,593,2616,6608
47799,619,2727,6870
47799,607,2735,6859
47799,599,2640,6687
47799,636,2972,6972
47774,697,4019,8015
47774,668,4515,8750
47774,724,5237,9437
47774,616,4123,8080
47774,677,4993,9016
47774,713,7364,11553
47774,679,4501,8731
47774,712,5234,9261
47774,745,6003,10151
47774,749,6254,10444
47774,667,3954,8047
47774,651,3164,7177
