nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
21737,706,5562,17309
21743,513,2228,13921
21743,538,2080,13945
21743,517,1921,13609
21743,517,1955,13668
21743,513,2080,13735
21743,513,1943,13615
21743,518,1940,13656
21743,515,1930,13629
21743,514,1839,13561
21743,533,1934,13873
21743,516,1896,13599
21743,517,1878,13589
21743,505,1907,13513
21743,518,1922,13691
21743,517,1891,13591
21743,513,1896,13593
21743,536,1840,13836
21743,510,1938,13587
21743,514,1914,13611
21743,514,1894,13605
18079,524,1947,13772
18079,501,1902,13417
18079,516,1946,13646
18079,536,1875,13862
18079,517,1989,13721
18079,509,1930,13583
18079,518,1944,13666
18079,512,1874,13562
18079,512,1848,13541
18079,516,1826,13554
18079,510,1902,13563
18079,519,2014,13703
18079,529,1842,13745
18079,520,1858,13643
18079,511,1902,13560
18079,514,1881,13594
18079,515,1874,13594
18079,512,1858,13551
18079,513,1920,13575
18079,512,1895,13579
18085,522,1866,13691
18085,530,1893,13776
18085,515,2028,13669
18085,516,1951,13689
18085,514,1916,13625
18085,511,1877,13555
18085,516,1932,13619
18085,514,2007,13692
18085,536,1944,13933
18085,514,1866,13574
18085,510,1935,13589
18085,516,1958,13666
18085,514,1998,13699
18085,507,1904,13539
18085,538,1942,13893
18085,501,1877,13421
18085,534,1909,13861
18085,512,1939,13647
18085,513,1941,13612
18085,514,1948,13663
18085,522,2041,13833
18085,508,1964,13554
18085,513,1979,13646
18085,531,1870,13785
18085,496,1865,13349
18085,534,1866,13834
18085,516,1983,13664
18085,518,1871,13594
18085,502,1874,13457
18085,522,1935,13728
18085,511,1890,13557
18085,512,1856,13546
18085,532,1880,13816
18085,522,1945,13748
18085,510,1983,13608
18085,514,1854,13571
18085,510,1870,13526
18085,518,1886,13655
18085,514,1976,13627
18085,513,1833,13537
17840,524,1910,13746
17840,527,1867,13713
17840,515,1907,13613
17840,512,1878,13562
17840,512,1865,13548
17840,515,1917,13631
17840,512,1942,13592
17840,514,1869,13577
17840,537,1851,13843
17840,504,1831,13436
17840,521,1911,13697
17840,513,1929,13596
17840,516,1964,13694
17840,512,1889,13587
17840,510,1901,13550
17840,513,1896,13600
17840,513,1888,13590
17840,537,1847,13831
17840,513,1897,13587
17840,509,1827,13471
17840,513,1967,13627
17840,526,1853,13689
17840,512,1973,13589
17840,513,1983,13661
17840,515,1880,13613
17840,538,1885,13877
17840,511,1916,13584
17840,513,1889,13585
17840,506,1873,13495
17840,509,1892,13562
17840,523,1948,13741
17840,511,1863,13551
17840,514,1896,13596
17840,538,1841,13843
17840,515,1854,13567
17840,510,1837,13506
17840,512,1839,13544
17840,512,1861,13534
17840,513,1927,13610
17840,516,1935,13673
17595,520,1899,13707
