nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
21982,746,5467,17715
21982,494,2455,13913
21982,520,2306,14053
21982,536,2104,14069
21982,497,2259,14025
21982,534,2237,13833
21982,519,2027,13843
21982,505,2047,13629
21982,520,2148,13934
21982,507,1999,13567
21982,521,2112,13944
21982,528,2031,13891
21982,498,2037,13574
21982,527,2096,13962
21982,521,2002,13836
21982,502,2309,13856
21982,516,2187,13952
21982,507,2237,13844
21982,522,2288,14120
21982,531,2267,14137
21987,492,2265,13723
21987,541,2369,14366
21982,496,2305,13844
21982,520,2276,14039
21982,523,2312,14121
21982,506,2197,13805
21982,513,2334,14069
21982,537,2414,14379
21982,512,2251,13964
21982,506,2150,13730
21738,524,2367,14229
21738,517,2404,13986
21738,515,2190,13870
21738,513,2165,13879
21738,535,2032,14008
21738,506,2033,13653
21738,521,1977,13738
21738,515,1999,13731
21738,508,1960,13614
21738,517,2072,13801
21738,511,2170,13814
21738,517,2015,13724
21738,540,2109,14097
21738,515,1990,13705
21738,515,1993,13685
21738,511,1986,13662
21738,511,1870,13561
21738,511,2048,13751
21738,513,1969,13662
21738,514,2027,13745
18317,514,2234,13968
18317,536,2143,14102
18317,513,1925,13602
18317,501,1887,13462
18317,521,2014,13808
18317,510,1931,13585
18317,516,2146,13842
18317,513,2070,13787
18317,536,1923,13914
18317,512,1894,13583
18317,520,2174,13858
18317,514,2147,13859
18317,518,2256,13943
18317,510,1981,13659
18317,512,2140,13820
18317,516,2225,13954
18317,538,2211,14186
18317,511,2161,13844
18317,516,2138,13828
18317,512,2225,13918
18323,521,2172,13969
18323,507,2148,13731
18323,517,2201,13917
18323,514,2160,13855
18323,511,2046,13749
18323,532,2182,14119
18323,517,2256,13990
18323,510,2066,13736
18323,513,2088,13793
18323,510,2178,13834
18323,519,2126,13838
18323,516,3214,14888
18323,536,2354,14344
18323,510,2223,13888
18323,520,2281,13994
18323,515,2306,14036
18323,514,2308,14024
18323,507,2267,13908
18323,513,2216,13866
18323,513,2353,14371
18078,521,2394,13887
18078,531,2327,14238
18078,512,2274,13950
18078,514,2120,13849
18078,511,2154,13823
18078,511,2152,13837
18078,515,2210,13908
18078,514,2300,14017
18078,514,2302,14020
18078,532,2214,14152
18078,513,2150,13810
18078,517,2339,14081
18078,512,2270,13961
18078,512,2165,13852
18078,511,2226,13902
18078,529,2357,14269
18078,519,2083,13862
18078,512,2106,13805
18078,515,2222,13908
18078,512,2254,13958
18078,520,2338,14131
18078,509,2158,13785
18078,512,2192,13847
18078,512,2068,13768
18078,526,2090,13954
18078,522,2081,13888
18078,511,2200,13855
18078,505,2041,13655
18078,521,2108,13912
18078,510,2237,13907
18078,515,2165,14120
18078,517,2215,13653
18078,540,2359,14343
18078,513,2095,13802
18078,511,2220,13883
18078,513,2104,13812
18078,513,2108,13813
18078,526,2083,13973
18078,496,2036,13511
18078,514,2133,13848
18078,516,2278,14051
18078,531,2263,14162
18078,512,2092,13777
18078,514,2019,13730
18078,514,2189,13919
18078,504,2086,13661
18078,516,2101,13841
18078,536,2025,14018
18078,513,1947,13666
18078,511,2021,13694
18078,516,2088,13790
18078,504,2108,13720
18078,519,2081,13850
18078,513,1990,13701
18078,514,2193,13875
18078,513,2329,14031
18078,539,2280,14261
18078,512,2216,13910
18078,510,2155,13825
18078,512,2296,13996
18078,520,2242,14063
18078,503,2346,13922
18078,511,2388,14051
18078,513,2367,14363
18078,537,2311,14002
18078,514,2333,14052
18078,514,2285,13960
18078,512,2198,13900
18078,511,2306,13989
18078,505,2344,14251
18078,608,11692,23232
18078,607,21443,32899
18078,607,21769,33555
18078,923,19481,31249
18078,712,19198,30880
18078,680,18284,29907
18078,580,21719,33426
18078,632,21738,33485
18078,751,16467,28950
18078,604,35367,46420
18026,632,52501,64516
18026,647,22958,34931
18026,819,20665,32360
18026,629,20611,32401
18026,719,21227,32883
18026,631,21664,33385
18026,911,21095,33462
18026,965,23383,34679
29728,854,19882,24826
29728,1001,20267,24395
41843,979,20179,24329
41843,1108,19359,23685
46457,985,20754,24820
46457,1076,20813,25062
48378,1176,20195,24187
48378,1049,20660,25075
49107,1129,20437,24940
49107,1069,20406,24286
49107,1034,20860,25338
49107,1069,20554,24843
49350,1186,20598,24919
49350,1004,20473,24770
49350,1152,20741,24687
49350,1048,20634,24914
49350,999,20923,24947
49350,996,20776,25104
49350,1057,20632,24742
49350,1079,20667,24873
49350,1115,20691,25397
49350,1047,20720,25039
49350,1076,20427,24548
49350,892,23688,27819
49343,923,20746,24663
49343,857,21095,25552
65215,566,20176,24132
65215,567,19967,24055
74814,559,21284,25162
74814,562,21479,25642
81741,572,21658,25622
81741,560,20919,25035
85070,578,21586,25645
85070,562,21072,25074
101820,593,21623,26179
101820,564,21563,25648
109154,563,22591,26490
109154,590,20379,24429
111322,562,21233,25253
111322,575,21594,25776
115342,556,22470,26222
115342,591,21861,26178
111804,597,21466,25922
111804,542,21580,25050
114937,590,21963,26550
114937,566,22245,26365
113712,564,22810,26693
113712,571,22121,26232
113973,560,21994,25879
113973,596,22584,26735
114138,574,21260,25298
114138,584,21755,25868
112527,582,21970,26467
112527,543,21937,25370
116009,592,22334,26952
116009,581,22514,26694
113416,564,21887,25807
113416,566,21521,25598
115158,554,22560,26396
115158,575,22150,26303
116043,567,22629,26488
116043,606,22066,26313
113712,552,21193,25044
113712,576,22196,26328
116787,597,22492,27177
116787,553,22588,26073
113009,595,21942,26481
113009,566,22008,26109
115102,552,22731,26580
115102,576,22623,26743
115824,568,22808,26806
115824,584,21919,26070
113491,553,21713,25629
113491,597,22412,26555
116547,562,21362,25234
116547,583,22560,26756
113711,600,21740,26356
113711,562,21627,25619
115880,562,22663,26664
115880,573,22563,26651
116284,561,22587,26484
116284,582,21868,25915
113732,556,21445,25425
113732,578,22539,26692
117269,565,22661,26553
117269,597,22559,27285
113470,599,21384,25416
113470,569,21318,25449
115583,556,22572,26486
115583,570,22462,26506
116043,563,22386,26355
116043,586,21691,25854
113491,549,21598,25499
113491,576,22501,26556
117487,567,22609,26599
117487,573,22575,26716
114138,603,22199,26770
114138,554,21227,25356
115342,592,21652,25561
115342,565,22789,26846
116043,569,22905,26893
116043,586,21972,26105
114193,549,21700,25623
114193,577,22064,26188
117487,566,22703,26583
117487,585,22560,26767
113897,573,21770,25704
113711,574,21866,26161
113711,565,22649,26427
116787,603,22459,26934
116787,591,21337,25573
113657,564,21574,25508
113657,569,22451,26570
115583,572,22805,26933
115583,551,22207,26057
116284,583,22639,26861
116284,575,21827,25705
114434,560,22235,26439
114434,571,22668,26512
117247,579,22730,27105
117247,589,22409,26707
113656,581,21843,25719
113656,569,21114,25252
116306,563,22595,26566
116306,569,22481,26562
116043,573,22707,26666
116043,582,22102,26204
113973,555,21622,25584
113973,578,22188,26322
117488,599,22664,27248
117488,564,22508,26501
114620,572,22046,26064
114620,567,21554,25700
115639,572,22542,26395
115639,573,21407,25518
115342,574,22192,26202
115342,579,21623,25709
114434,556,22095,25943
114434,578,22444,26712
117028,566,22806,26724
117028,582,22537,26746
113250,599,21506,26031
113250,570,21574,25711
116065,554,22620,26495
116065,570,22553,26646
115639,586,22879,26860
115639,575,21629,25671
114696,560,22086,26049
114696,576,22800,26913
117750,562,23098,26967
117750,585,22903,27110
113491,598,22188,26749
113491,535,21499,24980
115824,587,22754,27245
115824,575,22591,26727
116306,562,22575,26510
116306,584,21763,25868
114434,574,21176,25096
114434,576,21635,25788
117750,564,22521,26443
117750,583,22513,26664
113491,599,21916,26463
113491,536,22173,25624
116064,596,22612,27245
116064,568,22519,26569
116546,558,22530,26396
116546,591,21546,25759
114675,545,21593,25481
114675,576,22567,26679
117268,589,22404,26337
117268,583,21389,25566
113732,599,21568,26071
113732,533,22101,25595
115880,585,22654,27087
115880,584,22530,26747
116766,564,22599,26606
116766,580,21854,25871
114214,551,21782,25644
114214,583,22379,26640
117728,562,22682,26607
117728,581,22416,26541
113470,619,21233,25726
113470,538,20745,24242
116065,570,22388,26383
116065,593,22277,27025
115343,565,22785,26738
115343,570,21759,25810
115157,556,21950,25940
115157,579,22452,26576
117672,551,22549,26389
117672,586,22420,26619
113897,573,21686,25613
113897,584,23553,27402
107760,599,22469,26717
107760,591,22046,26728
95368,535,22902,26775
95368,566,22981,27226
91279,541,23578,27371
91279,578,23455,27727
90116,545,23230,27072
90116,559,22912,27116
88440,540,23466,27242
88440,577,23531,27797
89874,558,23006,26941
89874,565,23213,27317
88924,599,23355,27951
88924,522,22621,26109
87715,581,23982,28584
87715,568,23878,27967
89391,547,23040,26937
89391,561,23311,27465
88440,568,24851,28717
88440,563,24216,28349
104163,579,23139,27115
104163,559,22464,26509
111081,573,22433,26462
111081,573,22694,26785
115342,605,22898,27414
115342,590,21523,25758
113250,548,21582,25403
113250,575,22060,26198
117028,561,22545,26492
117028,570,22412,26535
114620,576,22143,26144
114620,561,21612,25723
115398,567,22744,26607
115398,578,22512,26688
117970,549,22922,27537
117970,592,22885,26346
113732,612,21310,25869
113732,570,21407,25513
117509,555,22754,26638
117509,560,22800,26810
114861,579,22556,26642
114861,559,21682,25728
115123,569,22821,26810
115123,571,22492,26537
117750,554,22498,26446
117750,589,22532,26725
113491,599,21841,26364
113491,567,22654,26767
116787,584,22177,26154
116787,575,20754,24833
113732,570,21237,25199
113732,561,21134,25171
115901,572,22345,26350
115901,569,22406,26475
116787,575,22503,26519
116787,583,22157,26217
114675,585,21992,26535
114675,547,22327,25854
117991,587,22622,27155
117991,570,22451,26541
115398,577,22109,26124
115398,560,21509,25535
116065,562,22503,26448
116065,573,22515,26627
117729,562,22736,26594
117729,587,22510,26743
113973,555,21685,25590
113973,580,22306,26451
117268,597,22680,27273
117268,559,22542,26549
115342,569,22657,26624
115342,560,21685,25685
115102,569,22069,26122
115102,577,22453,26567
117191,557,22920,26750
117191,587,22660,26918
113732,599,22097,26594
113732,537,22748,26235
117028,596,22847,27501
117028,557,22778,26868
115561,569,23103,27014
115561,570,22193,26249
115342,555,21948,25944
115342,576,22431,26550
118393,558,22655,26575
118393,584,22616,26739
114138,573,21926,25843
114138,558,22456,26542
116787,600,22574,27189
116787,525,22344,25783
116469,600,22640,27163
116469,589,21729,25905
114620,543,22087,25938
114620,584,22311,26556
118209,557,22691,26591
118209,583,22419,26550
113657,575,21902,25838
113657,560,21889,25985
116524,569,22659,26579
116524,562,22341,26406
116765,599,22435,27016
116765,562,21660,25247
115156,571,21690,26162
115156,581,22453,26589
117969,554,22527,26421
117969,580,22454,26585
114379,576,21655,25699
114379,560,21658,25664
116306,568,22663,26557
116306,568,22183,26351
116524,605,22522,27138
116524,583,21905,25994
114674,550,21759,25671
114674,577,22597,26721
117969,555,22339,26240
117969,584,22484,26648
114380,570,21921,25878
114380,560,21521,25584
116120,570,22649,26607
116120,572,22448,26551
117487,594,22842,27418
117487,556,22068,25566
114455,580,21848,26368
114455,579,21909,26119
117510,546,22466,26228
117510,585,22357,26527
114139,571,21807,25803
114139,562,21680,25767
116065,566,22548,26479
116065,572,22395,26504
117247,569,22602,26520
117247,582,21835,26053
114455,579,21717,26170
114455,548,22016,26236
117510,584,22627,26499
117510,577,22246,26366
114620,567,22022,25950
114620,564,21414,25501
116121,567,22649,26639
116121,572,22353,26432
116491,571,22583,26476
116491,584,21880,26087
114379,555,21804,25732
114379,574,22524,26679
117509,584,22680,27168
117509,584,22543,26753
114379,567,22160,26105
114379,561,21883,25949
115824,560,22630,26498
115824,573,22269,26427
116710,569,22471,26407
116710,579,21769,25980
114675,552,21590,25445
114675,576,22099,26232
117751,596,22699,27337
117751,570,22630,26715
114620,562,22051,25934
114620,565,21826,25971
116765,554,22732,26632
116765,572,22701,26810
116950,567,22768,26710
116950,579,21879,26046
114861,549,21722,25637
114861,572,22805,26879
117913,595,22898,27511
117913,570,22513,26594
114599,568,22152,26185
114599,562,21506,25585
116042,555,22493,26422
116042,573,22360,26482
117890,547,22634,26438
117890,585,22398,26679
114192,556,21864,25682
114192,571,22328,26486
117968,562,22548,26501
117968,556,22482,26613
116283,601,22703,27269
116283,576,21635,25718
115583,533,22228,26037
115583,588,22415,26707
117913,547,22546,26368
117913,584,22514,26758
114138,564,21833,25734
114138,556,22066,26125
116547,569,22699,26716
116547,563,22377,26380
107297,612,23939,28479
107297,539,22816,26467
97253,587,23225,27745
97253,564,23229,27352
92048,539,23398,27328
92048,552,23259,27373
90599,551,23606,27490
90599,567,23177,27352
89891,546,23470,27415
89891,549,23210,27220
88440,560,23622,27621
88440,562,23462,27617
89890,582,23349,27928
89890,553,23327,27366
88923,542,23582,27581
88923,565,23457,27583
90132,550,23314,27246
90132,552,23318,27286
89165,576,24087,28026
89165,579,24236,28521
102735,569,22185,26133
102735,555,22240,26257
111804,568,22675,26672
111804,567,22553,26716
115342,593,22510,27062
115342,575,21822,25874
113732,546,21495,25420
113732,578,21992,26183
117509,551,22571,26504
117509,564,22560,26545
115102,574,22565,26613
115102,556,21745,25840
115880,562,22604,26559
115880,568,22619,26626
118451,590,22672,27342
118451,576,22621,26758
114434,561,21775,25692
114434,556,22427,26469
117028,558,22777,26738
117028,566,22398,26493
117007,571,22715,26706
117007,576,22180,26255
115398,554,22303,26288
115398,571,22515,26629
118153,593,22701,27274
118153,567,22408,26490
114839,567,21872,25832
114839,562,21487,25606
116524,557,22633,26586
116524,563,22819,26849
