epoch,accuracy,loss,val_accuracy,val_loss
0,0,-0.8066132664680481,0.8273000121116638,-0.8194558092310459
1,0,-0.9017401337623596,0.8537000417709351,-0.8500097454348697
2,0,-0.847734272480011,0.8573000431060791,-0.8537293159509007
3,0,-0.9069469571113586,0.8925999999046326,-0.8908693209479127
4,0,-0.9036579728126526,0.9366000294685364,-0.934241983709456
5,0,-0.9499166011810303,0.9466999769210815,-0.9435832349559928
6,0,-0.9486948847770691,0.949999988079071,-0.9484285908409312
7,0,-0.9620254635810852,0.9483999609947205,-0.9470790337912643
8,0,-0.9710552096366882,0.957099974155426,-0.9558787934387787
9,0,-0.9323561191558838,0.958899974822998,-0.9575416649444194
10,0,-0.9847726821899414,0.9627999663352966,-0.9599369598340385
11,0,-0.9704445004463196,0.9651000499725342,-0.9629982800423345
0,0,-0.8167691826820374,0.8500000238418579,-0.8366751135150089
1,0,-0.9065023064613342,0.9104000329971313,-0.9043199450154847
2,0,-0.9222986102104187,0.9269999861717224,-0.9222085981429378
3,0,-0.9186365008354187,0.9379000067710876,-0.9340497791012631
4,0,-0.9372336268424988,0.939300000667572,-0.9378444054458714
5,0,-0.9528082013130188,0.9458000063896179,-0.9437554969063288
6,0,-0.9004086852073669,0.9505000114440918,-0.9481467378290394
7,0,-0.9261000752449036,0.9501999616622925,-0.9483110851879362
8,0,-0.9880316257476807,0.957099974155426,-0.9550032117698766
9,0,-0.975212574005127,0.9616000652313232,-0.959504697141768
10,0,-0.9594783782958984,0.9555000066757202,-0.9510988947711413
11,0,-0.9560019373893738,0.9560999870300293,-0.9551363874085342
0,0,-0.9126837849617004,0.8841000199317932,-0.8713181147092506
1,0,-0.8262947201728821,0.9241999983787537,-0.9197455652152435
2,0,-0.9293727874755859,0.9377999901771545,-0.9353965875468676
3,0,-0.9225408434867859,0.9444000124931335,-0.9408125922649722
4,0,-0.9772071242332458,0.949999988079071,-0.945086450516423
5,0,-0.9545909762382507,0.9546999931335449,-0.9515072582643244
6,0,-0.9393690228462219,0.9542999863624573,-0.9523784457882748
7,0,-0.988220751285553,0.9641000628471375,-0.9614337810987159
8,0,-0.9890832901000977,0.9628999829292297,-0.9616203911696808
9,0,-0.978300154209137,0.965399980545044,-0.9633678235585177
10,0,-0.9320940375328064,0.9660999774932861,-0.9648021467124359
11,0,-0.939655065536499,0.962399959564209,-0.9600541953799091
0,0,-0.8596305847167969,0.8977999687194824,-0.8870227035087875
1,0,-0.9138102531433105,0.9211000204086304,-0.9134146390081961
2,0,-0.96524977684021,0.9348000288009644,-0.9310496562643896
3,0,-0.9338505268096924,0.9459999799728394,-0.9435234779044043
4,0,-0.9506028294563293,0.944599986076355,-0.9425306637075883
5,0,-0.8847985863685608,0.9545999765396118,-0.9523962577687034
6,0,-0.942646324634552,0.9526999592781067,-0.950784985777698
7,0,-0.9632124900817871,0.9569999575614929,-0.9545004631899581
8,0,-0.9650565981864929,0.9591000080108643,-0.9577113284340387
9,0,-0.9601169228553772,0.9646999835968018,-0.9629580778411672
10,0,-0.9626548290252686,0.9630000591278076,-0.9611512196214893
11,0,-0.9612268805503845,0.9633999466896057,-0.9628630242770231
0,0,-0.7414191365242004,0.7587999701499939,-0.7527305242381518
1,0,-0.6692317128181458,0.7623999714851379,-0.7589717024489294
2,0,-0.7809303402900696,0.7714999914169312,-0.7697697470459757
3,0,-0.7866848111152649,0.7718999981880188,-0.7696143667909163
4,0,-0.8590376973152161,0.8199999928474426,-0.8174470187742499
5,0,-0.7989043593406677,0.8550000190734863,-0.8515937305703948
6,0,-0.9239394664764404,0.8608999848365784,-0.8589715482313421
7,0,-0.8286396861076355,0.8601000308990479,-0.8593146770815306
8,0,-0.8856483101844788,0.8634999990463257,-0.8628444807438911
9,0,-0.8777463436126709,0.8673000335693359,-0.8653243780136108
10,0,-0.8866395354270935,0.8671000003814697,-0.866664092751998
11,0,-0.8825366497039795,0.8698999881744385,-0.8689310709132424
0,0,-0.8111104369163513,0.907200038433075,-0.8961609405807301
1,0,-0.9162161946296692,0.9187000393867493,-0.9136810189560999
2,0,-0.9059059023857117,0.9337000250816345,-0.9293680719182461
3,0,-0.925469696521759,0.9426000118255615,-0.9390650142597247
4,0,-0.9431892037391663,0.9437000155448914,-0.9409034931207005
5,0,-0.9247243404388428,0.9553999900817871,-0.9523921805092052
6,0,-0.9861311316490173,0.9548999667167664,-0.952485874483857
7,0,-0.945359468460083,0.9535999894142151,-0.9491771610477303
8,0,-0.9824443459510803,0.9599999785423279,-0.9573348647431482
9,0,-0.9626574516296387,0.9587000012397766,-0.9562492989286592
10,0,-0.9508228898048401,0.9639999866485596,-0.9618446676036979
11,0,-0.9745733141899109,0.9652999639511108,-0.964041262487822
0,0,-0.8641560673713684,0.9062000513076782,-0.8972408620617057
1,0,-0.9239864349365234,0.9180000424385071,-0.9134521416470974
2,0,-0.9539216160774231,0.9291999936103821,-0.9265738431411453
3,0,-0.9340172410011292,0.9419999718666077,-0.9400236516059199
4,0,-0.9244372248649597,0.941100001335144,-0.939416731460185
5,0,-0.9335851669311523,0.9494999647140503,-0.9481213122983522
6,0,-0.9126057028770447,0.9496999979019165,-0.9485735500915141
7,0,-0.9716055393218994,0.9563999772071838,-0.953805455678626
8,0,-0.9441012740135193,0.9587999582290649,-0.9559072090100639
9,0,-0.9200474619865417,0.9648000597953796,-0.9635214186921904
10,0,-0.9883162975311279,0.9621999859809875,-0.9614192986790138
11,0,-0.9844017624855042,0.9603999853134155,-0.9589440732062617
0,0,-0.8187456727027893,0.8398999571800232,-0.8324199333975587
1,0,-0.8615548610687256,0.8487999439239502,-0.8463911421691315
2,0,-0.8495469093322754,0.857200026512146,-0.8531600817849364
3,0,-0.8793311715126038,0.8507000207901001,-0.8453246656852432
4,0,-0.8470890522003174,0.8648999929428101,-0.8632342106179346
5,0,-0.8612802028656006,0.8668000102043152,-0.8665345273440397
6,0,-0.8729023337364197,0.8698000311851501,-0.8691021717047389
7,0,-0.8623416423797607,0.8747000098228455,-0.8745521774774865
8,0,-0.8570032715797424,0.8758999705314636,-0.8750013769427433
9,0,-0.9324579238891602,0.8769999742507935,-0.8747733152365382
10,0,-0.8445338606834412,0.8766000270843506,-0.8756235324883763
11,0,-0.8474047780036926,0.8795999884605408,-0.8791576563557492
0,0,-0.8275807499885559,0.8362999558448792,-0.8247362707234636
1,0,-0.8638878464698792,0.8419000506401062,-0.8378671203987508
2,0,-0.8001664280891418,0.8519999980926514,-0.8485258508332169
3,0,-0.8480942845344543,0.8555999994277954,-0.8531302100495447
4,0,-0.9258435368537903,0.9429000020027161,-0.9406490725806996
5,0,-0.9629154801368713,0.9485999941825867,-0.9460384642021565
6,0,-0.9653088450431824,0.9562000036239624,-0.9548125425471535
7,0,-0.9519751667976379,0.9605000019073486,-0.9584404403650308
8,0,-0.9833974838256836,0.958899974822998,-0.9564756841599187
9,0,-0.9745206236839294,0.958299994468689,-0.9563941261436366
10,0,-0.9365038871765137,0.9672000408172607,-0.965083282205123
11,0,-0.9785342216491699,0.966200053691864,-0.9641477774970139
0,0,-0.6646435856819153,0.7621999979019165,-0.7567807021020334
