nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
21005,711,6141,17999
21005,503,2223,13772
21005,537,2080,14046
21005,512,1969,13654
21005,518,1964,13699
21005,511,1909,13584
21005,512,1950,13624
21005,518,1996,13687
21005,514,1917,13614
21005,529,1920,13824
21005,519,1920,13682
21005,518,2016,13740
21005,515,1920,13631
21005,510,2014,13686
21005,509,1855,13515
21005,516,1948,13646
21005,511,1841,13524
21005,514,1847,13556
21005,536,1909,13877
18091,522,2086,13829
18091,516,2009,13681
18091,510,1847,13529
18091,512,2037,13714
18091,514,1924,13607
18091,514,1813,13541
18091,512,1923,13617
18091,534,1861,13834
18091,517,1885,13617
18091,509,1867,13530
18091,514,1894,13610
18091,506,1860,13482
18091,509,1928,13546
18091,519,1934,13715
18091,534,1941,13897
18091,516,1870,13605
18091,515,1917,13625
18091,511,1898,13565
18091,517,1838,13590
18091,508,1924,13548
18091,525,1988,13800
18091,504,1904,13462
18091,512,1898,13881
18091,513,1893,13616
18091,538,1922,13604
18091,510,1861,13519
18091,511,1854,13541
18091,516,1859,13597
18091,515,1940,13631
18091,511,1859,13547
18091,509,1872,13536
18091,531,1842,13776
18091,522,1928,13691
18091,509,1911,13575
18091,521,1991,13714
18091,509,1875,13534
18091,517,1953,13666
18091,509,1829,13500
18091,512,1884,13572
18091,538,1951,13950
17846,501,2135,13647
17846,529,1899,13740
17846,511,1851,13549
17846,514,1881,13584
17846,515,1938,13633
17846,509,1872,13528
17846,516,1905,13607
17846,515,1943,13974
17846,536,1920,13597
17846,509,1844,13499
17846,514,1898,13625
17846,512,1887,13570
17846,514,1873,13581
17846,511,1844,13527
17846,509,1867,13523
17846,518,1933,13698
17846,534,1967,13905
17846,514,1852,13544
17846,510,1985,13641
17846,516,1883,13624
17840,527,1979,13847
17840,515,1875,13596
17840,493,1925,13368
17840,514,1931,13951
17840,538,1945,13634
17840,513,1878,13593
17840,507,1894,13536
17840,514,1896,13602
17840,512,1939,13633
17840,512,1847,13532
17840,512,1861,13558
17840,534,1865,13842
17840,515,1901,13600
17840,513,1865,13585
17840,511,1894,13562
17840,514,1919,13634
17840,516,1903,13609
17840,512,1909,13595
17840,508,1871,13509
17840,534,2082,14025
17601,510,2058,13676
17601,519,1855,13626
17601,517,1924,13636
17601,515,1838,13572
17601,512,1919,13588
17601,513,1849,13553
17601,510,1883,13544
17601,538,1883,13897
17601,515,1901,13616
17601,510,1859,13524
17601,509,1858,13518
17601,513,1835,13561
17601,515,1996,13683
17601,513,1829,13524
17601,507,1844,13789
17601,537,1868,13590
17601,515,1957,13651
17601,590,4106,15511
17601,528,2396,14445
17601,618,5667,17358
17846,511,2057,13732
17846,509,1990,13615
17846,511,1889,13578
17846,514,1865,13586
17846,517,1910,13623
17846,529,1876,13760
17846,512,1824,13526
17846,514,1929,13635
17846,518,1891,13629
17846,528,1848,13745
17846,491,1815,13275
17846,535,1849,13825
17846,514,1888,13610
17846,512,1867,13561
17846,510,1881,13551
17846,511,1939,13633
17846,516,1941,13639
17846,514,1854,13543
17846,510,1883,13554
17846,538,1959,13959
17846,500,2084,13602
17846,530,1886,13764
17846,512,1924,13585
17846,513,1903,13610
17846,510,1961,13625
17846,515,1955,13675
17846,510,1924,13590
17846,535,1838,13841
17846,518,1926,13635
17846,510,1830,13511
17846,511,1856,13536
17846,512,1836,13546
17846,516,1909,13636
17846,506,1857,13474
17846,510,1906,13589
17846,537,1917,13927
17846,516,1905,13618
17846,511,1994,13673
17846,508,1876,13512
17846,516,1907,13630
17840,524,1989,13814
17840,586,11120,22720
17840,605,20290,31821
17840,593,20473,32144
17840,934,18588,30382
17840,601,19698,31450
17840,601,21112,32645
17840,820,19053,30915
17840,944,15235,27522
17840,779,16032,27605
17840,644,41684,53047
17840,618,47183,59132
17840,857,19459,31451
17840,624,20641,32355
17840,653,20800,32468
17840,681,20567,32364
17840,623,20757,32352
17840,1026,14364,26198
17840,665,19236,30835
17840,667,20387,32143
17817,644,20895,32809
17817,654,20563,32076
17817,1027,18452,30764
17817,869,11143,23010
17817,653,19727,31415
17817,655,20676,32319
17817,645,20488,32160
17817,659,20558,32312
17817,634,20505,32130
17817,613,20055,31633
17817,585,22177,33954
17817,616,22921,35418
17817,799,22926,34210
17817,1098,14082,26068
21236,792,21289,32196
21236,969,20245,24250
38238,911,20236,24365
38238,1008,20012,24073
45027,1070,19849,24103
45027,997,20024,24253
47681,967,19883,24326
47681,992,19814,24184
48654,1007,20204,24387
48654,727,20202,23778
48897,1223,18663,23373
48897,1928,14457,18987
49408,1127,15203,19404
49408,1353,18132,22483
48921,720,9373,13634
48921,779,18046,22014
48928,1362,9183,13621
48928,583,14966,18705
48896,611,20174,24096
48896,631,20241,24317
48864,623,21974,26583
