nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
21982,742,5610,17774
21982,510,2511,14158
21982,532,2405,14297
21982,497,2265,13819
21982,528,2099,13945
21982,515,2163,13939
21982,508,2377,14007
21982,517,2327,14123
21982,532,2266,14140
21982,497,2395,13926
21982,528,2251,14114
21982,498,2283,13834
21982,530,2355,14186
21982,521,2306,14138
21982,501,2302,13836
21982,522,2330,14170
21982,528,2167,14041
21982,504,2358,13936
21982,521,2164,13953
21982,503,2221,13825
21982,527,2369,14171
21982,519,2288,14095
21982,502,2270,13820
21982,522,2291,14110
21982,532,2380,14254
21982,501,2227,13798
21982,522,2261,14051
21982,519,2254,14068
21982,508,2364,13964
21738,519,2348,14168
21738,503,2336,13881
21493,515,2373,14354
21493,545,2334,14059
21493,492,2429,14170
21493,534,2245,13899
21493,513,2279,13976
21493,516,2310,14017
21493,513,2250,13940
21493,509,2237,13909
21493,515,2027,13739
21493,529,2310,14195
21493,516,2018,13764
21493,512,2204,13900
21493,511,2329,14035
21493,516,2276,13978
21493,516,2035,13733
21493,509,1985,13644
21493,536,2232,14218
21493,517,2293,14016
21493,512,2111,13802
21493,511,2164,13837
18323,523,2099,13898
18323,508,2289,13903
18323,511,2377,14049
18323,512,2343,14036
18323,513,2233,13931
18323,538,2258,14240
18323,515,2247,13960
18323,510,2197,13868
18323,512,2344,14046
18323,512,2290,13984
18323,514,2357,14087
18323,509,2253,13910
18323,514,2263,13969
18323,527,2311,14190
18323,518,2217,14002
18323,510,2344,14011
18323,514,2296,14016
18323,513,2156,13870
18323,503,2006,13594
18323,521,2162,13957
18323,522,2198,13999
18323,531,2325,14206
18323,512,2264,13966
18323,502,2264,13836
18323,524,2378,14169
18323,514,2231,13946
18323,514,2202,13898
18323,512,2128,13809
18323,511,2123,13801
18323,513,2201,14223
18323,536,2277,13955
18323,503,2107,13721
18323,520,2194,13970
18323,515,2415,14123
18323,511,2095,13775
18323,529,2171,14088
18323,514,1944,13640
18323,495,2047,13542
18323,535,2262,14252
18323,505,2133,13725
18078,524,2163,13987
18078,509,2032,13649
18078,510,2185,13861
18078,512,2126,13816
18078,512,1993,13684
18078,536,2264,14254
18078,517,2170,13898
18078,509,2275,13944
18078,512,2034,13738
18078,512,2124,13813
18078,510,2120,13803
18078,511,2392,14087
18078,516,2280,13971
18078,512,2369,14377
18078,535,2389,14074
18078,513,2340,14048
18078,510,2420,14083
18078,513,2358,14075
18078,512,2310,14015
18078,528,2327,14217
18078,495,2430,13899
18078,540,2321,14331
18078,505,2309,13907
18078,519,2288,14066
18078,513,2208,13882
18078,518,2435,14207
18078,511,2400,14085
18078,515,2168,13870
18078,507,2151,13770
18078,516,2374,14404
18078,533,2277,13931
18078,514,2436,14159
18078,512,2325,14023
18078,509,2244,13909
18078,512,2337,14040
18078,513,2308,14013
18078,512,2275,13953
18078,534,2418,14364
18078,515,2374,14113
18078,512,2102,13790
18078,511,2116,13824
18078,510,2357,14004
18078,516,2317,14049
18078,526,2446,14331
18078,496,2305,13786
18078,514,2409,14411
18078,536,2340,14034
18078,518,2449,14188
18078,511,2367,14050
18078,507,2337,13966
18078,512,2372,14066
18078,529,2305,14221
18078,495,2401,13858
18078,536,2303,14305
18078,513,2310,14014
18078,515,2313,14015
18078,515,2393,14100
18078,509,2323,13980
18078,519,2444,14159
18078,513,2370,14058
18078,516,2286,14038
18078,533,2397,14327
18078,491,2369,13817
18078,532,2371,14317
18078,513,2404,14083
18078,519,2332,14077
18078,507,2080,13721
18078,529,2300,14199
18078,495,2404,13868
18078,584,11655,22984
18078,617,21508,33391
18078,595,21913,33643
18078,905,19022,30721
18078,700,19180,30978
18078,715,17363,29748
18078,569,21451,33138
18078,603,21727,33348
18078,742,18292,30168
18078,556,5874,17240
18078,607,47842,59006
18038,669,41657,54267
18038,619,21698,33149
18038,802,20042,31674
18038,747,20750,33089
18038,608,22168,33245
18038,616,21783,33522
18038,1146,20333,32875
22433,820,22107,31468
33117,1004,20376,24420
33117,1089,20551,24912
43053,945,20447,24340
43053,1102,20316,24696
46920,973,20092,24228
46920,1058,19157,23309
48621,1044,20265,24878
48621,979,20562,24282
49107,1039,20738,25359
49107,1075,19865,24206
49350,1009,20319,24189
49350,1083,20610,25102
49350,1029,20359,24445
49350,1156,20078,24121
49350,1056,19131,23301
49350,1122,20771,25171
49350,1171,20637,25115
49350,1048,20464,24351
49350,1108,20518,25221
49350,957,20738,24347
49350,1236,19980,24477
49350,992,20678,25063
