nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
21738,764,5955,18187
21982,514,2191,13929
21982,518,1928,13625
21982,515,1923,13675
21982,513,1837,13486
21494,504,1826,13444
21494,528,2000,13776
21738,514,1899,13576
21738,517,1823,13548
21738,524,1894,13752
21738,529,1913,13751
21738,508,1908,13521
21738,520,1822,13585
21738,502,1901,13479
21738,521,1810,13594
21738,526,1867,13728
21738,503,1792,13356
21738,525,1898,13739
21738,527,1878,13721
21743,503,1894,13435
21743,531,1953,13834
21743,518,1855,13642
21743,507,1880,13473
21743,521,1904,13708
21743,504,1882,13458
21743,520,1861,13671
21743,530,1878,13756
21743,496,1916,13395
21743,524,1888,13679
21743,530,1983,13762
21743,510,1861,13522
21743,519,2013,13740
21743,531,1867,13781
21743,519,1862,13639
21743,512,1847,13520
21743,516,1908,13598
21743,513,1867,13557
21743,510,2074,13708
21743,521,2065,13828
21743,517,1920,13616
21743,515,1956,13678
21743,536,1930,13911
21743,552,2155,13836
21743,518,1975,13682
21743,514,1936,13629
21743,513,1854,13528
21743,516,1843,13552
18084,528,1891,13758
18084,501,1851,13367
18084,518,1965,13677
18084,539,1965,13952
18084,517,1982,13677
18084,517,1973,13698
18084,509,1914,13554
18084,513,1875,13562
18084,517,1979,13675
18084,514,1871,13537
18084,548,2622,14623
18084,515,1882,13625
18084,514,1950,13641
18084,509,1929,13548
18084,522,1869,13664
18084,512,1909,13571
18084,516,1986,13692
18084,516,1881,13581
18084,539,1882,13873
18084,514,1874,13564
18084,498,1968,13496
18084,521,1965,13722
18084,515,1912,13630
18084,521,1900,13659
18084,515,1900,13606
18084,515,1893,13601
18084,529,1882,13769
18084,526,1976,13775
18084,516,1933,13656
18084,513,1917,13602
18084,518,1875,13587
18084,509,1887,13515
18084,513,1899,13586
18084,515,1860,13560
18084,518,1875,13888
18084,541,1962,13679
18084,504,1973,13504
18084,524,1897,13708
18084,513,1876,13551
18084,517,1870,13584
17840,510,1934,13850
17840,522,1945,13385
17840,539,1853,13844
17840,514,1873,13542
17840,513,1872,13545
17840,513,1922,13587
17840,515,1931,13644
17840,523,1967,13768
17840,513,1984,13617
17840,531,1943,13868
17840,521,1867,13638
17840,511,2007,13647
