nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
21743,746,6705,19188
21743,525,2536,14370
21752,502,2396,13957
21752,531,2221,14052
21743,520,2193,13997
21743,524,2188,13983
21743,510,2118,13766
21743,504,2155,13684
21743,524,2165,14026
21743,525,2080,13903
21743,517,2105,13874
21743,505,2017,13589
21743,517,2118,13888
21743,511,2168,13804
21743,525,2101,13965
21743,502,2118,13628
21743,526,2173,14067
21743,521,2260,14029
21743,503,2187,13791
21743,524,2218,14013
21743,515,2247,14015
21743,511,2154,13799
21743,522,1949,13793
21743,507,2162,13710
21743,511,2084,13796
21743,537,2100,14067
21743,496,1980,13508
21743,532,1972,13870
21743,513,2044,13781
21743,514,2103,13688
21743,516,2094,13804
21743,532,2101,14015
21743,514,2192,13898
21743,515,2426,14144
21743,511,2168,13836
21743,515,2247,13974
21743,513,2223,13876
21743,512,2087,13782
21743,515,2165,13889
21743,510,2124,14103
21743,538,2148,13847
21743,506,2242,13850
21743,519,2181,13967
21743,516,2252,13960
21743,509,2220,13851
21743,516,2214,13940
21743,528,2171,14059
21743,519,2101,13877
17840,497,2259,13757
17840,531,2051,13941
17840,513,1982,13690
17840,517,2077,13827
17840,511,2021,13675
17840,505,2334,13956
17840,517,2213,13945
17840,514,2119,13848
17840,536,2155,14135
17840,512,2225,13916
17840,512,2411,14114
17840,521,2354,14137
17840,502,2361,13922
17840,515,2339,14060
17840,514,2350,14054
17840,516,2315,14009
17840,533,2236,14188
17840,512,2178,13881
17840,514,2286,14003
17840,514,2155,13848
18084,517,2304,14059
18084,507,2248,13857
18084,512,2167,13869
18084,514,2311,14007
18084,538,2291,14279
18084,514,2223,13936
18084,512,2246,13933
18084,512,2278,13953
18084,512,2269,13953
18084,512,2331,14027
18084,514,2290,14016
18084,515,2251,13961
18084,533,2204,14158
18084,511,2180,13850
18084,517,2301,13984
18084,516,2316,14012
18084,511,2246,13926
18084,513,2252,13952
18084,514,2351,14078
18084,531,2264,14164
18084,501,2201,13765
18084,532,2292,14206
18084,511,2152,13846
18084,517,2186,13899
18084,508,2236,13878
18084,514,2132,13859
18084,512,2128,13815
18084,516,2149,13853
18084,535,2210,14191
18084,514,2126,13829
18084,510,2235,13901
18084,516,2189,13911
18084,509,2100,13759
18084,517,2185,13910
18084,510,2299,13969
18084,515,2195,13893
18084,536,2123,14123
18084,510,2093,13762
18084,513,2115,13819
18084,515,2264,13943
18084,523,2348,14159
18084,508,2159,13772
18084,512,2122,13807
18084,511,2230,13891
18084,536,2467,14438
18084,514,2243,13940
18084,513,2182,13891
18084,511,2303,13945
18084,515,2339,14073
18084,514,2246,13953
18084,510,2260,13939
18084,515,2334,14034
18084,535,2180,14157
18084,515,2205,13932
18084,510,2117,13788
18084,516,2337,14043
18084,509,2263,13927
18084,514,2105,13818
18084,513,2209,13896
18084,515,2334,14050
17840,517,2359,14159
17840,529,2279,14163
17840,509,2372,14022
17840,510,2336,13983
17840,522,2205,13995
17840,513,2070,13789
17840,511,2165,13843
17840,512,2340,14011
17840,535,2378,14355
17840,514,2271,13996
17840,509,2251,13906
17840,516,2165,13872
17840,512,2129,13817
17840,512,2348,14048
17840,511,2282,13952
17840,522,2250,13997
17840,509,2324,13977
17840,538,2209,14233
17840,509,2011,13660
17840,508,2279,13915
17840,525,2234,14112
17840,506,2104,13705
17840,513,2129,13832
17840,513,2122,13788
17840,512,2152,13831
17840,516,2102,13830
17840,536,2204,14165
17840,514,2098,13803
17840,510,2051,13729
17840,515,2047,13763
17840,511,2087,13771
17840,512,2077,13753
17840,593,11062,22702
17840,616,21394,33069
17840,604,21783,33520
17840,928,19542,31219
17840,701,18977,30738
17840,683,17236,28923
17840,582,21253,32892
17840,652,21776,34260
17573,718,17432,29041
17573,618,16901,28088
17573,599,51069,62681
17573,658,33618,45831
17573,639,21533,33243
17573,785,20025,31790
17573,768,20630,32356
17573,603,21508,33166
17573,614,21632,33321
17573,1157,23392,35362
25602,895,19303,27468
25602,1034,20378,23992
40404,1045,20338,24847
40404,1196,21368,25945
45734,959,20507,24416
45734,980,20584,24904
47923,1101,20719,24709
47923,1046,20566,24913
48889,1045,21019,25071
48889,1151,20231,24496
49139,1067,20248,24834
49139,1053,20454,24202
49139,1056,20505,25165
49139,1147,20484,24691
49383,1095,20820,24914
49383,1063,20817,25207
49376,1042,20425,24457
49376,1005,20885,25168
49350,1042,20364,24869
49350,1013,19568,23256
49350,1085,20774,25433
49350,1032,20497,24765
49350,992,20931,25063
49350,963,23823,28185
49383,885,21032,24965
49383,939,20533,24410
61183,647,20581,24998
61183,578,20088,24316
72451,561,21747,25666
72451,558,21188,25232
78203,558,22081,25943
78203,583,22464,26708
83233,548,21575,26010
83233,578,21690,25197
94901,593,22671,27244
94901,550,22379,25942
103025,590,21174,25695
103025,569,22184,26240
111343,578,21594,25526
111343,575,21803,25905
110137,572,21627,25649
110137,559,21273,25314
113250,564,22690,26611
113250,564,22266,26391
113436,573,22676,26650
113436,579,22135,26242
111804,583,21766,26362
111804,575,22528,26665
115102,548,22600,26433
115102,581,22690,26896
111102,581,21428,25297
111102,561,21595,25696
114214,562,22366,26265
114214,556,22194,26372
113009,578,22826,26765
113009,559,21769,25862
112768,597,22480,27060
112768,540,22186,25675
116120,582,22443,26969
116120,579,22365,26538
112099,558,21577,25399
112099,564,21486,25661
115453,583,21624,25515
115453,558,22003,26152
114027,578,22583,26591
114027,556,21699,25675
113732,572,21805,25841
113732,567,22198,26316
116065,580,22440,26919
116065,560,22283,25945
112602,583,21490,25909
112602,576,21931,26121
115901,551,22005,25932
115901,565,22399,26474
113546,599,21216,25185
113546,557,21018,25108
114214,563,22226,26119
114214,570,22075,26220
115342,588,22549,27100
115342,554,21751,25290
112789,577,21578,26037
112789,577,21697,25885
115901,546,22579,26443
115901,581,22569,26724
113250,565,21785,25705
113250,561,21312,25414
115178,591,21644,25595
115178,554,21991,26116
114455,580,22642,26644
114455,568,21762,25885
113491,582,21899,26369
113491,578,22368,26579
116624,552,22620,26501
116624,577,22663,26785
112548,583,21648,25574
112548,563,21569,25687
115178,561,22318,26212
115178,557,22413,26556
113491,596,21995,25978
113491,556,21551,25581
114751,597,22034,26684
114751,537,22299,25730
116624,573,22545,27000
116624,588,22530,26817
112548,557,21704,25567
112548,571,22159,26304
115604,554,22352,26227
115604,556,22385,26529
114455,575,22733,26707
114455,558,21943,25951
114214,592,21745,25726
114214,569,22147,26349
116306,577,22684,27077
116306,563,22260,25925
112768,571,21645,26028
112768,584,21694,25959
116086,546,22230,26086
116086,579,22528,26695
113250,568,22174,26095
113250,557,21810,25900
115178,566,22564,26530
115178,562,22408,26509
114696,616,21930,26490
114696,542,21574,25720
113973,578,21911,25785
113973,585,22642,26842
116624,550,22671,26561
116624,578,22622,26751
112768,567,21611,25478
112768,561,22192,26365
115879,562,22729,26608
115879,558,22743,26900
114916,603,22862,27429
114916,540,21773,25259
114214,606,21988,26515
114214,580,22316,26474
117084,541,22617,26467
117084,585,22922,27107
112843,559,21877,25663
112843,565,22355,26563
115901,560,22412,26298
115901,558,22558,26821
114937,573,23067,26905
114937,566,22081,26239
114455,586,22378,26967
114455,543,22600,26073
116787,585,21979,26393
116787,597,22684,26990
112843,555,21663,25470
112843,571,22351,26502
116142,559,22418,26319
116142,555,22477,26679
114937,574,22915,26770
114937,565,22076,26144
114214,587,22221,26815
114214,577,22534,26717
117566,541,22747,26542
117566,592,22687,27007
112822,571,21531,25328
112822,575,22015,26180
116383,552,22277,26180
116383,559,22422,26558
114696,574,22741,26709
114696,560,21845,25901
114214,564,22259,26257
114214,573,22548,26617
116624,576,22698,27174
116624,590,22596,26868
112602,559,21691,25574
112602,562,22333,26366
115660,579,21882,25844
115660,562,22333,26512
114696,575,22542,26494
114696,558,21358,25365
114510,573,22075,26165
114510,569,22271,26379
116603,581,22249,26720
116603,558,22594,26131
113009,594,21821,26472
113009,566,22110,26145
116142,561,22217,26255
116142,548,22397,26312
113732,595,21827,25874
113732,560,21671,25777
115178,563,22552,26514
115178,568,22287,26334
115604,567,22552,26516
115604,579,21662,25842
113973,581,21706,26262
113973,542,22456,25895
117028,589,22284,26901
117028,573,22322,26409
114455,557,21710,25569
114455,594,23814,27925
102803,568,21923,25833
102803,578,22814,27009
95190,558,22700,26665
95190,563,22937,26974
90901,549,23064,27083
90901,549,22819,26866
88483,586,23383,28026
88483,557,23296,27295
89450,557,22783,26780
89450,559,22737,26897
88483,530,23191,26964
88483,557,23548,27736
87289,582,22600,26603
87289,563,22872,26917
88740,557,22745,26693
88740,556,23155,27265
88015,577,23243,27870
88015,554,23539,27623
92548,576,25380,29409
92548,574,22178,26232
103527,560,21604,25461
103527,567,22174,26307
112120,558,22596,26539
112120,560,22329,26392
112789,598,21890,25864
112789,557,21393,25461
113973,568,22214,26153
113973,570,22277,26500
117028,578,22471,26966
117028,583,22574,26788
112789,565,21982,25901
112789,565,22381,26465
116163,551,22183,26013
116163,557,22332,26542
114937,573,22679,26590
114937,574,22037,26140
114235,579,21566,25528
114235,570,21965,26095
117105,590,22542,27134
117105,546,22597,26045
112843,585,21821,26301
112843,571,22444,26641
116142,554,22496,26389
116142,560,22283,26401
115178,564,22341,26185
115178,571,21740,25913
114455,556,22048,25917
114455,575,22294,26524
116808,613,21676,26215
116808,554,21706,25214
113325,583,21706,26180
113325,575,22206,26392
116624,550,22552,26431
116624,561,22491,26583
114696,571,22564,26590
114696,560,21613,25692
114937,560,22210,26067
114937,572,22280,26470
117807,551,22291,26197
117807,586,22493,26707
113304,594,21894,26388
113304,572,22248,26383
116361,548,22264,26140
116361,561,22441,26504
115397,568,22359,26365
115397,569,21589,25667
114696,554,22022,25994
114696,573,22269,26389
117728,554,22527,26382
117728,586,22610,26823
113304,596,22017,26574
113304,531,21869,25326
115879,586,22567,27113
115879,566,22459,26550
115638,568,22469,26505
115638,578,21910,25995
114027,543,21731,25587
114027,575,22388,26538
117269,559,22405,26332
117269,578,22428,26547
113732,571,22036,26603
113732,557,21798,25254
116120,592,22464,27011
116120,569,22186,26308
115824,557,22510,26437
115824,577,21796,25835
113973,545,22007,25854
113973,576,22341,26555
117028,559,22444,26306
117028,580,22526,26781
114193,596,22216,26713
114193,534,22175,25641
115824,591,22795,27374
115824,574,22501,26675
116064,553,22616,26449
116064,589,22091,26337
114434,538,22050,25869
114434,575,22626,26777
117510,559,22360,26343
117510,579,22470,26566
114214,569,21713,25591
114214,562,21761,25900
115660,593,22545,27148
115660,563,22304,26339
115824,566,22475,26553
115824,577,21945,25990
114455,537,22017,25835
114455,579,22202,26386
117325,556,22468,26381
117325,577,22417,26578
113491,571,22160,26098
113491,556,21999,26053
115660,565,22602,26558
115660,557,22245,26388
115178,597,22416,26976
115178,581,21983,26038
114696,550,22013,26016
114696,574,22524,26642
117269,546,22496,26320
117269,582,22418,26652
113732,568,22012,25921
113732,558,21768,25858
115660,564,22533,26432
117084,573,22583,27018
117084,569,22268,26003
114455,587,22134,26618
114455,573,21737,25969
115178,547,22520,26385
115178,569,22230,26306
116787,576,22617,26810
116787,570,21878,25749
114027,558,22101,26235
114027,568,21937,25810
117106,567,22093,26338
117106,574,22374,26266
113786,585,21933,26296
113786,573,21581,25861
115901,547,22490,26300
115901,573,22043,26218
115342,565,22419,26399
115342,580,21840,25976
114696,550,21805,25765
114696,569,22312,26315
117325,566,22352,26350
117325,577,22350,26469
113732,597,21725,26351
113732,529,21819,25261
116603,589,22543,27109
116603,557,22336,26303
115660,564,22504,26503
115660,579,21669,25810
114992,548,22022,25904
114992,572,22399,26517
117587,560,22347,26338
117587,574,22339,26421
114214,572,22245,26228
114214,558,21696,25789
115604,585,22545,27058
115604,571,22243,26404
116306,557,22346,26233
116306,584,21697,25880
114455,543,21706,25632
114455,571,22293,26398
117807,560,22379,26306
117807,574,22311,26368
114675,571,21874,25887
114675,556,21900,25966
116142,593,22468,27094
116142,569,22299,26427
116787,543,22526,26329
116787,585,22305,26483
113732,544,21930,25727
113732,578,21996,26164
117269,566,22773,26750
117269,573,22541,26594
113918,575,21954,26059
113918,554,21795,25787
115845,590,22708,27278
115845,535,22404,25930
116065,594,22454,26985
116065,580,21704,25873
114455,547,22030,25955
114455,567,22433,26498
117784,557,22378,26326
117784,573,22328,26390
113711,592,24286,28170
113711,550,22432,26653
99472,555,23341,27290
99472,556,22717,26812
93499,581,23202,27822
93499,556,22990,27120
89934,517,23144,26794
89934,581,22650,27016
90417,543,23100,26994
90417,560,23021,27172
89209,542,23350,27172
89209,552,23030,27275
88483,556,23346,27273
88483,561,23184,27278
88983,586,23370,27992
88983,523,23054,27189
87774,569,23157,27063
87774,556,23328,27453
88923,548,23439,27373
88923,562,25790,29773
98766,562,22790,26851
98766,568,22564,26678
110840,554,22752,26641
110840,582,22560,26758
111155,557,22205,26101
111155,571,22589,26664
116362,595,22536,27212
116362,554,22442,26524
115660,559,22773,26650
115660,577,22211,26300
114696,541,22267,26215
114696,570,22435,26555
117991,559,22615,26564
117991,575,22491,26542
114214,573,22373,26399
114214,555,21868,25942
116142,596,22588,27183
116142,529,22507,25969
116547,592,22578,27083
116547,581,22119,26281
114214,539,22188,26003
114214,580,22132,26368
117268,553,22660,26593
117268,569,22619,26653
114916,573,22304,26325
114916,555,22014,26082
116142,565,22467,26391
116142,566,22312,26470
117750,577,22476,26962
117750,587,22308,26557
114048,552,22275,26160
114048,562,22052,26079
117028,560,22666,26615
117028,558,22511,26649
115584,574,22532,26526
115584,552,22152,26069
115397,569,22510,26580
