nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
21507,901,6295,20669
21507,505,2320,13891
21507,516,1979,13686
21507,516,2017,13716
21507,536,1938,13888
21507,515,1957,13676
21507,514,2000,13713
21507,512,1986,13638
21507,516,1957,13660
21507,506,1922,13530
21507,518,2004,13764
21507,538,2061,14010
21507,518,1941,13675
21507,493,1993,13760
21507,531,1997,13613
21507,516,1993,13712
21507,514,1970,13698
21507,504,2012,13608
21507,517,2008,13749
21507,518,2003,13716
17846,524,2029,13820
17846,532,1960,13846
17846,510,1887,13557
17846,518,1957,13674
17846,512,1966,13646
17846,514,1958,13661
17846,512,1991,13680
17846,513,1979,13652
17846,538,1913,13912
17846,515,1970,13679
17846,516,1950,13699
17846,509,1993,13620
17846,511,1879,13559
17846,515,1973,13696
17846,513,1961,13664
17846,511,1829,13490
17846,538,1966,13956
17846,492,1844,13296
17846,534,2000,13946
17846,517,1998,13699
17840,519,2001,13765
17840,505,2018,13554
17840,512,1996,13690
17840,517,2003,13741
17840,538,2007,13988
17840,516,1985,13719
17840,511,1994,13671
17840,515,1933,13650
17840,510,1969,13634
17840,512,1932,13608
17840,504,1990,13603
17840,527,1985,13765
17840,536,1957,13925
17840,514,1840,13564
17840,519,1894,13590
17840,513,1964,13625
17840,512,1912,13596
17840,522,1991,13765
17840,499,1859,13406
17840,521,1919,13672
17852,526,1960,13767
17852,526,1966,13779
17852,523,1838,13637
17852,511,1950,13614
17852,513,1926,13628
17852,504,1920,13524
17852,514,1857,13571
17852,523,1860,13649
17852,508,1825,13469
17852,518,1938,13692
17852,513,1942,13943
17852,542,2015,13679
17852,511,2013,13675
17852,514,2007,13710
17852,507,1986,13594
17852,525,1988,13790
17852,508,1932,13866
17852,516,1913,13361
17852,534,1975,13924
17852,511,1886,13510
17601,527,2029,13868
17601,510,1973,13609
17601,512,1966,13638
17601,515,1970,13675
17601,508,1882,13532
17601,540,1937,13955
17601,513,1956,13655
17601,508,1983,13585
17601,519,1947,13702
17601,515,1849,13570
17601,511,1907,13585
17601,518,2013,13685
17601,512,1903,13597
17601,540,1998,14000
17601,514,1951,13662
17601,517,1965,13670
17601,509,1996,13652
17601,514,1960,13664
17601,519,1947,13696
17601,508,1986,13614
17601,527,1987,13824
17601,503,1961,13807
17601,537,1996,13686
17601,514,2005,13699
17601,510,1987,13639
17601,516,2000,13725
17601,515,1860,13579
17601,513,1976,13655
17601,516,1864,13578
17601,516,1937,13660
17601,536,1944,13915
17601,516,1930,13652
17601,510,1866,13528
17601,515,2001,13717
17601,512,1912,13604
17601,516,1981,13697
17601,507,1935,13571
17601,513,1969,13942
17601,538,2008,13712
17601,516,2012,13709
17595,519,1997,13763
17595,512,2043,13649
17595,513,1996,13703
17595,513,1962,13648
17595,513,2005,13693
17595,536,1995,13976
17595,513,2017,13736
17595,513,2000,13678
17595,511,1986,13658
17595,514,1999,13719
17595,512,1926,13629
17595,517,2028,13715
17595,515,2012,13719
17595,510,1896,13571
17595,536,1907,13877
17595,515,1942,13646
17595,513,1986,13688
17595,515,1952,13677
17595,514,2002,13699
17595,506,2013,13593
17601,528,2027,13879
17601,533,1990,13874
17601,515,2004,13719
17601,514,2008,13711
17601,511,1894,13566
17601,514,1975,13697
17601,510,1983,13654
17601,520,2001,13729
17601,512,1997,13673
17601,512,2002,13689
17601,536,2007,13976
17601,518,1973,13666
17601,514,1930,13632
17601,513,2009,13704
17601,511,2019,13681
17601,518,1951,13688
17601,509,1913,13561
17601,536,1929,13901
17601,516,1961,13680
17601,515,1914,13632
17595,565,11194,22392
17595,650,20096,32501
17595,588,20310,31961
17595,905,18093,29777
17595,598,19391,31090
17595,593,20907,32643
17595,778,18769,30527
17595,852,13575,25594
17595,739,11906,23121
17595,716,32851,45119
17595,618,50414,62065
17595,758,23436,34577
17595,671,19224,30944
17595,655,20638,32400
17595,671,20467,32871
17595,647,20479,32193
17595,1013,16195,27829
17595,653,16209,27971
17595,655,20143,31800
17595,647,20638,32401
17329,651,20896,32769
17329,670,20400,32381
17329,1233,10389,22205
17329,651,16396,27679
17329,619,20682,32323
17329,692,20357,32094
17329,678,20314,32815
17329,645,20337,31775
17329,588,20031,31778
17329,584,20181,31764
17329,593,22399,34092
17329,595,22607,34208
17329,1283,18460,30741
17329,738,17204,28866
26821,881,19542,26951
26821,918,20059,24270
40403,996,20007,24430
40403,1123,19366,23778
45491,883,19894,23979
45491,1003,19645,23901
47674,1051,20007,24031
47674,992,20478,24744
48403,886,20346,24427
48403,1020,19038,23408
48654,1447,18348,22891
48654,1521,11193,15330
49140,1335,16441,21113
49140,1146,18115,22152
48897,697,16169,20576
48897,1280,12336,16454
48678,771,8552,12513
48678,617,17831,21972
48647,637,20192,24180
48647,595,20508,24602
48622,605,21236,25183
48622,640,22690,26908
48622,917,20984,25218
48622,978,20041,23976
48647,969,19786,24321
48647,949,19772,24030
49133,1135,20979,25099
49133,968,20469,24720
48890,1004,20045,24429
48890,963,19557,23410
51296,775,19578,23629
51296,932,20442,25072
50080,863,20357,24254
50080,928,19712,23859
49376,991,19950,24162
49376,982,20134,24457
57085,889,19609,23900
57085,957,20416,24396
64087,787,19449,23596
64087,627,18785,22978
86365,645,18765,22629
86365,652,17539,21792
102178,660,10334,14661
102178,664,8231,12286
119331,640,7416,11373
119331,665,7635,11673
132896,671,7659,11810
132896,682,7601,11696
137860,655,7600,11631
137860,675,7540,11824
139692,670,7585,11751
139692,662,4777,8832
138341,658,4536,8611
138341,659,4530,8585
138100,667,4556,8623
138100,667,4254,8349
136683,674,4112,8248
136683,663,4106,8114
136001,667,4093,8194
136001,680,4122,8143
135961,655,4465,8534
135961,707,4821,9092
136923,624,4794,8675
136923,663,4892,8980
138060,677,4883,9111
138060,662,4746,8834
138126,668,4923,9014
138126,651,5647,9644
140921,662,9595,13729
140921,653,7211,11258
141401,645,6749,10988
141401,702,6817,10671
139477,685,4764,9062
139477,669,3753,7800
135961,666,3797,7857
135961,643,7352,11235
139718,663,8480,12745
139718,672,8525,12694
142509,638,8555,12549
142509,667,8432,12571
143444,640,8511,12529
143444,666,8427,12552
144646,642,8692,12584
144646,691,8289,12494
143925,681,7220,11460
143925,654,5513,9593
140173,640,4361,8313
140173,678,4697,8884
138756,652,5406,9416
138756,648,5414,9458
139718,689,5394,9675
139718,665,5223,9287
140655,633,5398,9340
140655,703,5325,9615
140199,638,5267,9264
140199,704,5400,9548
139932,647,5282,9338
138341,684,4115,8235
138341,637,4110,8045
136683,683,4130,8377
136683,655,4083,8011
136027,660,4075,8127
136027,698,4063,8315
135786,655,4050,8114
135786,671,4112,8220
135961,637,4092,7997
135961,680,4079,8277
135479,708,4183,8350
135479,651,4058,8000
135720,661,4036,8093
135720,677,4071,8186
137886,654,6638,10716
137886,671,7644,11812
139958,647,7627,11658
139958,665,6395,10433
142097,665,6566,10714
142097,677,6182,10344
140199,646,4766,8734
140199,679,4468,8659
139544,692,4475,8533
139544,683,4481,8654
137953,655,4052,8103
137953,645,4077,8014
136924,690,4034,8266
136924,637,4051,8008
137230,693,4129,8327
137230,652,3968,8058
137230,650,4103,8083
137230,688,4070,8237
136682,604,4406,8563
136682,920,16027,19833
102921,927,18786,23066
102921,644,19575,23956
86179,679,20376,24117
86179,726,16049,20333
104854,705,5033,9207
104854,709,3493,7641
103163,685,3414,7456
103163,687,3424,7430
101538,708,3435,7580
101538,707,3378,7542
101538,671,3385,7448
101538,615,3188,7225
111544,707,4111,8182
111544,668,3859,7918
124817,681,3984,8137
124817,675,3912,7978
130994,660,4018,8074
130994,671,3936,8048
132921,661,4035,8061
132921,676,3915,8078
134517,653,3962,7953
134517,672,3926,7978
134036,687,3867,8073
134036,669,3515,7547
131476,694,3573,7601
131476,687,3611,7748
130513,655,3506,7501
130513,691,3448,7585
130995,675,3437,7567
130995,671,3441,7484
127888,656,3313,7337
127888,702,3417,7618
128827,655,3329,7337
128827,688,3381,7483
129727,657,3319,7357
129727,691,3390,7539
129130,687,3462,7463
129130,699,3449,7651
128913,663,3433,7506
128913,682,3398,7452
129092,659,3314,7372
129092,687,3457,7547
130271,651,3327,7360
130271,690,3382,7494
132680,680,4322,8451
132680,655,4716,8794
136923,654,4773,8782
136923,669,4668,8787
138541,669,4745,8745
138541,660,4465,8516
138823,695,4218,8437
138823,671,4161,8252
137645,656,4127,8198
137645,671,4187,8241
137860,653,4122,8152
137860,674,4152,8292
137885,649,4132,8120
137885,673,4112,8258
137645,676,4153,8341
137645,665,3383,7373
131781,703,3290,7443
131781,675,3219,7329
129333,671,3255,7282
129333,651,3323,7263
131717,680,3890,8054
131717,686,3970,8120
134340,660,3872,7910
134340,671,4195,8269
137379,643,4417,8429
137379,669,6529,10593
142096,662,9099,13236
142096,656,8771,12854
143299,687,9341,13393
143299,671,8926,13154
144431,646,9213,13207
144431,651,9247,13258
144885,656,9164,13265
144885,648,9028,13037
145196,687,8963,13394
145196,619,8945,12717
144741,677,8832,13158
144741,653,9196,13314
144981,636,8344,12248
144981,680,6277,10574
142509,701,6608,10732
142509,627,6299,10167
143779,666,6317,10552
143779,670,6411,10505
142577,663,6794,10899
142577,671,8033,12129
142818,639,6133,10067
142818,688,4718,8984
141641,647,4795,8842
141641,687,4371,8516
138301,634,3757,7699
138301,676,3704,7795
135720,683,3732,7918
135720,681,3733,7837
135239,660,3730,7776
135239,659,3643,7721
134099,652,3685,7679
134099,671,3709,7773
135785,672,3747,7837
135785,666,3686,7791
134100,687,3677,7882
134100,651,4178,8133
136201,680,4261,8462
136201,728,9533,13502
124816,709,9919,14019
124816,723,4368,8573
117020,695,4325,8380
117020,708,4339,8432
114868,703,4365,8500
114868,694,4436,8424
110579,668,4071,8165
110579,667,3738,7729
126503,671,4292,8408
126503,673,4351,8471
134035,676,4268,8465
134035,643,4309,8242
