nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
21507,748,5751,16769
21507,537,2170,14179
21507,514,1935,13636
21507,514,1806,13493
21507,518,1942,13644
21507,512,2010,13694
21507,515,1681,13392
21507,514,1721,13656
21507,518,1768,13203
21507,536,1683,13661
21507,515,1813,13490
21507,510,1804,13458
21507,509,1771,13413
21507,520,1830,13607
21507,530,1786,13689
21507,510,1742,13390
21507,526,1874,13692
21507,512,1784,13465
17846,515,1862,13627
17846,524,1945,13667
17846,506,1790,13388
17846,510,1717,13382
17846,514,1805,13517
17846,512,1780,13458
17846,515,1888,13606
17846,537,1755,13723
17846,514,1730,13440
17846,509,1708,13345
17846,517,1814,13556
17846,514,1633,13338
17846,512,1705,13400
17846,532,1796,13720
17846,493,1755,13206
17846,534,1731,13685
17846,515,1725,13459
17846,511,1856,13477
17846,519,1813,13569
17846,510,1771,13436
17846,511,1816,13532
17846,519,1853,13561
17846,514,1803,13506
17846,534,1777,13729
17846,517,1667,13395
17846,510,1798,13436
17846,520,1762,13514
17846,514,1745,13455
17846,510,1880,13544
17846,516,1941,13629
17846,517,1820,13540
17846,511,1668,13362
17846,536,1838,13801
17846,516,1807,13503
17846,514,1715,13419
17846,520,1714,13419
17846,508,1706,13353
17846,516,1678,13393
17846,517,1685,13394
17846,512,1618,13305
17601,520,1803,13577
17601,537,1905,13828
17601,514,1653,13350
17601,514,1616,13325
17601,510,1601,13262
17601,520,1722,13456
17601,512,1658,13336
17601,512,1804,13484
17601,514,1823,13530
17601,533,1733,13660
17601,513,1663,13374
17601,504,1686,13290
17601,518,1667,13440
17601,515,1759,13475
17601,512,1648,13333
17601,511,1642,13335
17601,534,1582,13522
17601,519,1763,13483
17601,514,1601,13314
17601,504,1675,13260
17601,527,1750,13649
17601,509,1792,13374
17601,510,1721,13387
17601,516,1746,13476
17601,536,1747,13723
17601,514,1774,13472
17601,515,2031,13731
17601,504,1919,13508
17601,522,1804,13604
17601,515,1880,13562
17601,507,1871,13514
17601,524,1784,13571
17601,530,1782,13698
17601,516,1854,13562
17601,505,1784,13385
17601,522,1907,13702
17601,508,1758,13409
17601,518,1893,13613
17601,514,1807,13512
17601,511,1830,13504
17601,518,1860,13625
17601,537,1916,13834
17601,513,1757,13472
17601,512,1856,13529
17601,512,1780,13477
17601,511,1841,13520
17601,514,1875,13584
17601,514,1990,13667
17601,537,1702,13678
17601,515,1802,13503
17601,511,1853,13540
17601,513,1801,13495
17601,514,1828,13544
17601,514,1898,13592
17601,512,1837,13523
17601,529,1797,13704
17601,518,1816,13559
17601,517,1758,13435
17601,513,1713,13422
17601,514,1654,13357
17601,513,1834,13560
17601,511,1802,13425
17601,530,1711,13616
17601,512,1632,13328
17601,496,1829,13318
17601,540,1749,13713
17601,514,1705,13413
17601,514,1600,13302
17601,504,1695,13291
17601,524,1925,13710
17601,513,1771,13463
17601,512,1817,13502
17601,513,1785,13497
17601,539,1747,13708
17601,513,1780,13487
17601,513,1929,13622
17601,512,1779,13459
17601,515,1649,13344
17601,514,1499,13212
17601,510,1594,13268
17356,524,1867,13690
17356,528,1783,13618
17356,516,1742,13482
17356,504,1720,13305
17356,519,1824,13584
17356,515,1882,13566
17356,516,1857,13521
17356,517,1894,13623
17356,529,1723,13622
17356,521,1780,13560
17356,510,1776,13438
17356,514,1795,13513
17356,512,1749,13454
17356,512,1829,13486
17356,514,1828,13541
17356,511,1751,13439
17356,517,1924,13609
17356,541,1843,13816
17356,513,1784,13488
17356,518,1947,13624
17607,520,1802,13609
17607,507,1934,13513
17607,588,10419,22011
17607,609,20235,31955
17607,599,20696,32355
17607,913,18306,29988
17607,629,19953,31668
17607,596,20896,32604
17607,795,19048,30848
17607,938,15314,27612
17607,796,16090,27839
17607,633,41890,53220
17607,628,46772,58878
17607,835,19390,31063
17607,612,20336,32043
17607,653,20683,32360
17607,680,20392,32115
17607,627,20674,32290
17607,1024,14654,26464
17607,666,19139,30813
17329,673,20461,32383
17329,671,20608,32937
17329,641,20581,32237
17329,967,18314,29957
17329,895,10303,22099
17329,660,19265,30999
17329,660,20749,32354
17329,644,20394,32190
17329,664,20406,32201
17329,634,20358,31944
17329,612,19768,31465
17329,617,22035,34277
17329,596,22659,34434
17329,733,22542,33962
17329,1171,13238,25545
17329,822,21727,33425
30235,858,19908,24402
30235,946,20011,24302
41620,982,20080,24100
41620,1009,19839,24058
46244,1082,19284,23420
46244,936,19529,23756
47680,1079,19950,24543
47680,934,20657,24437
48647,797,20258,24836
48647,1192,18379,22713
48922,1893,15344,19896
48922,1007,12697,16764
49165,1330,17612,21790
49165,991,19924,24270
48897,1135,16850,21303
48897,946,8577,12356
48897,613,17883,21823
48897,646,20010,24124
48647,623,20284,24801
48647,557,20632,24173
48622,622,22099,26583
48622,935,21633,25770
48622,915,20024,24172
48622,1032,19976,24170
48865,929,20103,24157
48865,1161,20647,24939
48890,969,20448,24886
48890,937,20205,24015
48890,987,20158,24299
48890,833,19836,24015
51053,867,20121,24409
51053,951,20351,24735
49594,885,20179,24100
49594,1051,20092,24624
49133,933,20040,23829
49133,903,19669,24168
56365,939,20029,24362
56365,811,18941,22825
73666,603,18712,22683
73666,650,16465,20740
94285,677,12294,16629
94285,658,12245,16340
104320,640,9799,13769
104320,646,9426,13716
125516,685,6838,10903
125516,650,6864,10880
134035,661,6935,11000
134035,700,7089,11209
138823,641,6926,10873
138823,676,6699,10941
138756,659,5947,10045
138756,660,4826,8929
138582,660,4908,8949
138582,670,4879,9012
137645,661,4440,8521
137645,677,4223,8346
136657,641,4131,8107
136657,676,4143,8297
136416,650,4135,8127
136416,702,4268,8409
135785,647,4172,8161
135785,672,4159,8323
135961,677,4177,8367
135961,638,4225,8154
136026,665,4162,8255
136026,675,4170,8314
136508,663,4132,8232
136508,670,4146,8266
136508,650,4081,8086
136508,677,4159,8276
136026,656,4280,8301
136026,689,4552,8604
138100,662,5629,9685
138100,657,12441,16478
143057,680,13817,18168
143057,651,13611,17736
144404,634,13908,17765
144404,657,13418,17635
144955,647,13516,17441
144955,668,13915,18177
145125,629,11359,15217
145125,666,11224,15437
145366,677,10991,15299
145366,672,5544,9499
142096,678,5483,9721
142096,651,5329,9345
139718,648,4551,8538
139718,667,4467,8569
139786,675,5747,9900
139786,665,5926,10101
138996,668,4254,8313
138996,642,3597,7556
135063,676,3754,7893
135063,678,3803,7914
134557,646,3744,7768
134557,715,3873,7992
133137,680,3802,7970
133137,646,3773,7686
134341,688,3732,7983
134341,640,3763,7673
132833,679,3761,7937
132833,660,3853,7860
133619,695,3821,8035
133619,653,3740,7759
133377,651,3817,7812
133377,674,3858,7958
135239,677,5133,9355
135239,680,5189,9189
136923,651,4558,8567
136923,666,4516,8605
139304,693,4668,8924
139304,621,4591,8436
139063,691,4465,8781
139063,660,4619,8693
138101,637,4451,8372
138101,670,4103,8188
136442,683,4132,8342
136442,670,3889,7976
134125,668,3688,7746
134125,686,3668,7665
132198,668,3610,7708
132198,680,3585,7676
132415,652,3604,7663
132415,671,3632,7703
132439,665,3665,7696
132439,675,3541,7700
131236,687,3649,7852
131236,660,3651,7713
131236,657,3656,7650
131236,690,3720,7839
132478,604,3734,7702
132478,618,14069,18251
108647,1174,18039,22124
108647,681,19715,23873
82563,604,20202,24143
82563,767,18177,22406
107440,718,11633,15988
107440,701,3637,7626
103180,682,3448,7466
103180,710,3472,7622
102505,697,3437,7576
102505,703,3521,7619
101297,677,3484,7547
101297,665,3391,7475
108719,666,3960,7958
108719,676,3937,8113
125080,651,3940,7956
125080,689,3930,8088
130335,660,3827,7875
130335,659,4303,8325
135303,678,4476,8647
135303,657,4074,8103
135720,667,4002,8110
135720,658,3990,8014
135239,652,4067,8092
135239,693,4199,8218
136442,695,4065,8340
136442,635,4078,8000
136682,691,4143,8338
136682,665,4040,8175
136923,676,4085,8179
136923,647,3983,7999
136442,647,4078,8044
136442,680,4086,8192
136267,676,4113,8310
136267,667,4086,8074
135810,686,4081,8308
135810,694,4162,8202
135785,661,4075,8156
135785,668,4070,8160
136202,659,4102,8157
136202,675,4078,8212
136442,643,4055,7976
136442,667,4779,8871
137860,676,4816,9037
137860,647,4774,8709
139785,687,4899,9137
139785,642,4946,8881
139785,671,4865,9074
139785,700,6201,10321
142096,652,9994,14062
142096,659,9712,13806
143752,662,8649,12806
143752,639,6771,10659
142577,658,5497,9579
142577,670,4901,9083
140920,666,4783,8907
140920,644,5041,8955
141788,694,9238,13562
141788,630,9894,13731
143684,655,10165,14207
143684,687,9946,14038
144191,654,10658,14644
144191,650,18012,22129
145820,677,16615,21069
145820,661,9722,13763
145606,635,9947,13908
145606,673,9861,14095
145536,627,9630,13550
145536,663,6922,11060
144164,666,6786,11038
144164,675,6786,10919
143230,645,6894,10893
143230,694,7051,11126
143470,653,6797,10821
143470,656,6863,10987
143058,659,6796,10862
143058,655,6848,10897
143059,681,6728,10994
143059,661,11727,15791
144576,640,12521,16455
144576,651,7997,12066
143470,667,6721,10953
143470,675,5732,9847
143058,638,5910,9869
143058,717,5866,10089
141161,637,5812,9765
141161,673,5854,9996
141882,669,5437,9598
141882,654,4814,8857
140747,653,4801,8866
140747,674,4814,8956
139570,666,4447,8580
139570,674,4226,8339
138608,647,4317,8293
138608,684,4321,8478
138126,648,4270,8277
138126,669,4207,8299
138100,676,4230,8424
138100,647,4234,8203
138582,669,4114,8290
138582,644,4120,8065
138822,689,4270,8458
138822,666,3745,7885
125118,643,3712,7629
125118,764,9476,13474
119617,714,7151,11406
119617,716,3741,7926
111545,697,3749,7834
111545,713,3774,7869
108961,677,3712,7724
108961,695,3778,7854
108478,669,3616,7667
108478,685,3660,7774
117503,666,3532,7582
117503,675,3616,7714
127708,679,3514,7704
127708,675,3577,7660
130094,663,3523,7587
130094,652,3481,7468
131958,676,3633,7765
131958,666,8290,12323
138930,659,13862,18043
138930,639,11785,15756
142989,645,9236,13225
142989,654,8949,13108
143710,677,8731,12993
143710,624,9112,12966
144260,653,8899,12941
144260,651,9181,13278
143951,671,7658,11904
