nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
16874,952,5588,19349
16874,510,2135,13790
16874,516,2016,13739
16874,512,2035,13704
16874,515,1833,13551
16874,538,1882,13847
16874,514,1912,13620
16874,514,1826,13521
16874,511,1788,13484
16874,512,1800,13482
16874,515,1912,13618
16874,514,1945,13638
16874,510,1893,13554
16874,539,1977,13968
16874,515,1974,13682
16874,513,1978,13670
16874,511,1992,13657
17118,519,1977,13774
17118,500,2026,13525
17118,523,1813,13627
17118,510,1998,13659
17118,536,1971,13942
17118,516,2007,13742
17118,513,1948,13640
17118,512,1980,13662
17118,518,1964,13680
17118,516,2015,13722
17118,514,1990,13693
17118,503,1953,13848
17118,541,1885,13602
17118,515,1871,13589
17118,512,1985,13653
17118,512,1970,13651
17118,514,1987,13667
17118,517,1944,13667
17118,513,1926,13601
17118,513,1951,13631
16874,519,1944,13732
16874,537,1978,13916
16874,512,2000,13681
16874,626,5943,17576
16874,2562,49031,61898
16874,2393,53989,66004
16874,2244,55813,68475
16874,2172,55789,68208
16874,2292,55573,67909
16874,2255,52126,64457
16874,2203,51163,63676
16874,2113,51174,63684
16874,2268,53720,67104
16874,2347,53880,65669
16874,2350,51494,64834
16874,2357,54184,66194
16874,2289,50954,63475
16874,2331,50703,63698
16874,2361,53237,65122
16874,2345,54613,67590
16841,2239,55157,67296
16841,2416,54319,67678
16841,2320,54391,65865
16841,2313,52275,64895
16841,2288,54437,67074
16841,2223,52620,65342
16841,2220,55750,68157
16841,2328,54982,68132
16841,2265,55215,67504
16841,2338,54702,67325
16841,2285,55009,67452
16841,2278,55025,67646
16841,2341,54279,66870
16841,2233,55216,67209
16841,2367,55135,67925
16841,2244,55311,67416
16841,2333,51404,63930
16841,2264,55047,67391
16841,2390,54592,67985
16841,2340,54109,65905
16841,2280,54097,66437
16841,2366,54784,67702
16841,2315,55255,67663
16841,2272,54868,68346
16841,2389,51794,63668
16841,2328,51389,63443
16841,2357,50672,64149
16841,2359,53895,66234
16841,2314,50605,62438
16841,2246,53758,66506
16841,2300,52192,64676
16841,2139,51426,63628
16841,2363,52562,65836
16841,2416,54521,66994
16841,2349,54709,67470
16841,2421,54226,66821
16841,2383,54409,66489
16841,2411,55160,67660
16841,2283,56343,68669
16841,2326,56411,69407
17085,2295,56238,68885
17085,2347,56346,69194
17085,2273,54206,66138
17085,2329,51379,63724
17085,2424,52603,65551
17085,2361,50757,62806
17085,2362,50744,64127
17085,2348,53763,66143
17085,2312,54210,66170
17085,2402,54180,66942
17085,2388,52524,65653
17085,2199,51012,62756
17085,2364,54556,67101
17085,2361,54360,67133
17085,2417,53133,66452
17085,2314,51403,63068
17085,2392,54088,67508
17085,2278,49816,61887
17085,2456,49644,62499
17085,2309,53306,65413
17090,2371,53806,66406
17090,2379,53192,65424
17090,2300,50937,63640
17090,2329,51889,64190
17090,2312,54953,67556
17090,2395,51705,65102
17090,2300,52776,65452
17090,2393,54068,66349
17090,2349,54736,67476
17090,2300,53313,65300
17090,2255,54921,67712
17090,2316,51384,63726
17090,2318,51015,63996
17090,2068,52587,64995
17090,2150,55303,66979
17090,2139,56318,68596
17090,2180,56319,69401
17090,2059,57195,70062
17090,2121,52552,64900
17080,2047,56838,68229
17080,2218,51997,64976
17080,2034,54724,67609
17080,2169,56433,68426
17080,2082,56264,69115
17080,2063,56280,68041
17080,2224,55600,67859
17080,2340,52158,65724
17080,2288,55110,66929
17080,2399,54994,67958
17080,2268,51523,63711
17080,2335,54696,67029
17080,2250,54872,67119
17080,1933,53997,67093
17080,2148,54003,66050
17080,2201,56099,68462
17080,2178,55293,67893
17080,2128,52667,65525
17080,2129,56515,68764
17080,2132,54085,66671
16836,2221,54653,67015
16836,2265,51663,64514
16836,2181,52462,64649
16836,2270,55925,67950
16836,2292,51741,65224
16836,2330,53664,66196
16836,2388,54717,66829
16836,2247,55488,68157
16836,2242,56154,68147
16836,2216,56144,68961
16836,2114,52291,64393
16836,2164,56496,68943
16836,2162,53521,66414
16836,2071,52749,64703
16836,2075,54836,67247
16836,2026,52492,64773
16836,2112,55751,68393
16836,2035,52474,64611
16836,2002,52883,65370
16836,2124,54051,66297
17080,2018,52651,65758
17080,2081,53935,65685
17080,2025,55474,68585
17080,2100,53269,65780
17080,2119,56745,69265
17080,2261,56093,68300
17080,2168,56492,68244
17080,2172,56878,69768
17080,2128,56903,69112
17080,2080,53385,66643
17080,1990,52835,64759
17080,1963,53114,64910
17080,2043,53102,65485
17080,2084,57025,70379
17080,1763,52971,64627
17080,1814,53109,64898
17080,1792,52859,65254
17080,2041,53174,66077
17080,2094,56414,67975
17080,2060,57124,69606
16836,2179,52816,66004
16836,1985,53918,65649
16836,2133,56658,69684
16836,2060,56741,68455
16836,2136,54028,66481
16836,2172,52707,66220
16836,2162,56240,68773
16836,2168,56223,67512
16836,2077,53874,66871
16836,2170,52502,65069
16836,2180,52547,65381
16836,2060,52605,64354
16836,2003,54764,67038
16836,2184,53006,65959
16836,2129,52169,64854
16836,2187,56225,68789
16836,2063,56715,68542
16836,1933,56924,69164
16836,1869,53873,65803
16836,2037,57999,70956
16830,2159,57185,69753
16830,2116,57172,69241
16830,1856,57802,69855
16830,1804,54369,66689
16830,1952,58585,70990
16830,2078,57447,70555
16830,2201,55709,67028
