nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
16874,916,4409,17690
16874,518,2097,13836
16874,512,1893,13577
16874,511,1840,13500
16874,538,1919,13892
16874,516,1985,13686
16874,507,1892,13526
16874,520,1871,13652
16874,496,1970,13482
16874,529,1928,13783
16874,514,1869,13564
16874,513,1855,13545
16874,513,1967,13678
16874,538,1919,13883
16874,515,2058,13772
16874,509,1814,13466
16874,514,1845,13559
16874,513,1880,13553
16874,513,1875,13567
16874,511,1907,13578
16874,515,1823,13562
16874,535,1822,13776
16874,513,1841,13561
16874,515,1821,13542
16874,504,1814,13422
16874,518,1982,13724
16874,507,1867,13489
16874,517,1819,13580
16874,522,1843,13675
16874,506,1800,13380
16874,534,1809,13766
16874,510,1813,13481
16874,514,1830,13547
16874,513,1853,13507
16874,516,1884,13612
16874,511,1903,13564
16874,514,1862,13859
16874,538,1835,13526
16874,514,1852,13568
16874,509,1771,13438
16874,625,5327,16910
16874,2538,50434,63466
16874,2340,55387,67783
16874,2176,55205,67117
16874,2349,53706,66975
16874,2205,54612,66046
16874,2361,54295,66801
16874,2286,54624,67419
17090,2267,54369,66738
17090,2273,53977,66404
17090,2443,53652,66632
17090,2398,53329,66324
17090,2432,50032,62200
17090,2372,52640,65290
17090,2377,49061,61200
17090,2468,53206,66928
17090,2265,50347,62777
17090,2296,54948,67357
17090,2307,54286,66987
17090,2211,52911,64991
17090,2340,50244,62466
17090,2334,50057,62314
17090,2442,51359,64877
17090,2311,54337,66373
17090,2334,52663,64834
17090,2387,53821,67120
17090,2311,54135,66796
17090,2238,50640,62532
17090,2331,54123,67247
17090,2136,55448,67199
17090,2167,51898,64300
17090,2218,55128,67996
17090,2311,54219,67076
17090,2379,53360,66000
17090,2133,52594,64250
17090,2191,53678,66014
17090,2100,54727,67304
17090,2053,55624,68740
17090,1945,55732,67564
17090,2061,53872,66236
17090,2065,55757,67992
17090,2403,53756,66996
17090,2348,53818,66100
17090,2295,53909,66127
17090,2336,54351,67105
17090,2358,53082,65416
17090,2407,53807,66559
17090,2352,53454,65694
17090,2349,53942,66854
17090,2313,51863,64001
17090,2365,54011,66755
17090,2260,54116,66817
17090,2364,53936,66810
17090,2268,53757,65387
17090,2424,50862,64065
17090,2371,54256,67206
17090,2211,54395,66503
17090,2327,50475,63188
17090,2259,54560,66656
17090,2487,52727,65532
17090,2487,49608,61834
17090,2522,53220,66729
17090,2501,52410,65178
17090,2340,49924,62242
17090,2289,53181,64893
17090,2358,54367,66797
17090,2362,51763,64202
17090,2424,54076,67587
16846,2286,50874,62818
16846,2368,53618,66465
16846,2313,53953,66522
16846,2364,52340,64778
16846,2276,53980,66209
16846,2337,52949,65495
16846,2398,53104,65495
16846,2304,54146,67067
16846,2387,53605,66739
16846,2344,53631,65281
16846,2385,53606,67218
16846,2412,52023,64614
16846,2378,53305,64827
16846,2264,55199,68800
16846,2147,55669,67000
16846,2309,54996,68652
16846,2305,53881,66120
16846,2138,54493,66179
16846,2280,53750,66356
16846,2150,55076,68112
16841,2179,53791,65430
16841,2170,55293,68509
16841,2253,54575,66842
16841,2389,54040,66826
16841,2422,50827,63258
16841,2210,54716,67555
16841,2117,54839,67550
16841,2253,53905,65602
16841,2332,54944,67646
16841,2240,55352,67326
16841,2189,55743,69171
16841,2188,55516,68185
16841,2280,54175,65556
16841,2286,54625,67427
16841,2334,54119,67431
16841,2188,51916,63629
16841,2404,52546,65888
16841,2324,54040,66672
16841,2275,55168,66719
16841,2262,55263,67830
17085,2209,55888,68181
17085,2244,54489,66844
17085,2270,54827,68180
17085,2251,54662,66827
17085,2416,54249,67381
17085,2296,54030,65962
17085,2127,50999,63033
17085,2116,51603,64971
17085,2142,51024,62862
17085,2187,51090,63553
17085,2342,51180,64355
17085,2181,51845,63716
17085,2249,53435,65730
17085,2169,51420,64548
17085,2220,53808,65581
17085,2167,50071,62728
17085,2335,53513,65996
17085,2143,54391,66732
17085,2114,51473,63830
17085,2191,55162,67502
16841,2165,51666,64844
16841,2341,53654,66331
16841,2055,56357,68870
16841,2148,55649,67734
16841,1985,53385,65161
16841,2128,52334,65890
