nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
16874,756,5151,19000
16874,491,1652,13309
16874,479,1346,13029
16874,480,1357,13064
16874,481,1382,13098
16874,479,1301,12984
16874,478,1325,13169
16874,491,1343,13038
16874,478,1303,12983
17118,484,1421,13176
17118,478,1481,13129
17118,478,1422,13113
17118,484,1407,13111
17118,479,1466,13155
17118,480,1595,13294
17118,491,1413,13257
17118,476,1354,13007
17118,482,1361,13102
17118,479,1459,13149
16874,482,1251,12998
16874,476,1302,12957
16874,479,1283,12974
16874,489,1356,13160
16874,482,1292,13015
16874,481,1307,13009
16874,479,1291,12987
16874,479,1236,12936
16874,479,1268,12964
16874,480,1255,12947
16874,482,1356,13092
16874,490,1349,13150
16874,479,1389,13093
16874,480,1408,13101
16874,478,1292,12981
16874,480,1413,13125
16874,479,1403,13087
16874,480,1325,13041
16874,478,1275,12969
16874,480,1337,13040
16874,481,1327,13060
16874,489,1372,13176
16874,478,1312,12997
16874,480,1372,13076
16874,478,1373,13046
16874,482,1380,13100
16874,478,1390,13078
16874,481,1303,13022
16874,491,1330,13163
16874,481,1288,13008
16874,469,1280,12865
16874,490,1308,13112
16874,478,1321,12987
16874,483,1352,13090
16874,475,1314,12967
16874,479,1409,13260
16874,492,1390,13085
16874,479,1370,13054
16874,479,1356,13048
16874,479,1353,13051
17118,483,1298,13055
17118,474,1366,12997
17118,491,1335,13168
17118,480,1439,13146
17118,479,1380,13073
17118,480,1393,13110
17118,479,1376,13065
17118,479,1450,13152
17118,478,1433,13125
17118,478,1452,13139
16874,483,1403,13148
16874,490,1498,13300
16874,478,1459,13147
16874,481,1517,13217
16874,479,1410,13104
16874,480,1375,13074
16874,480,1399,13087
16874,479,1482,13172
16874,491,1414,13268
16874,479,1430,13130
16874,471,1318,12922
16874,488,1375,13175
16874,479,1374,13080
16874,481,1484,13184
16874,481,1574,13274
16874,480,1480,13177
16874,480,1459,13159
16874,488,1352,13154
16874,481,1406,13126
16874,477,1286,12962
16874,484,1423,13182
16874,475,1358,12979
16874,479,1304,13009
16874,478,1369,13049
16874,491,1362,13208
16874,481,1449,13161
16874,479,1426,13115
16874,479,1358,13062
16874,479,1289,12980
16874,480,1264,12978
16874,482,1335,13064
16874,476,1250,12908
16874,490,1277,13105
16874,482,1426,13135
16874,478,1378,13061
16874,481,1396,13113
16874,478,1337,13019
16874,480,1495,13201
16874,478,1478,13169
16874,479,1433,13128
16874,483,1431,13176
16874,494,1450,13252
16874,494,1795,13491
16874,482,1465,13178
16874,479,1352,13049
16874,481,1558,13275
16874,480,1640,13323
16874,480,1502,13212
16874,478,1445,13128
16874,490,1339,13167
17118,480,1483,13198
17118,479,1472,13154
17118,478,1432,13123
17118,481,1470,13177
17118,478,1525,13210
17118,481,1543,13236
17118,492,1517,13360
17118,476,1481,13145
17118,483,1407,13143
17118,479,1496,13198
16874,484,1438,13189
16874,475,1436,13074
16874,480,1412,13113
16874,479,1468,13168
16874,490,1432,13260
16874,481,1302,13017
