nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
16874,742,5102,17028
16874,492,1903,13714
16874,481,1547,13249
16874,479,1530,13221
16874,484,1625,13335
16874,478,1567,13228
16874,482,1502,13219
16874,491,1292,13135
16874,480,1342,13051
16874,479,1349,13042
16874,506,2537,14168
16874,488,1373,13135
16874,480,1518,13231
16874,478,1259,12937
16874,543,2922,14716
16874,482,1218,12943
16874,482,1354,13065
16874,479,1250,12942
16874,480,1323,13033
16874,479,1535,13214
17118,485,1305,13069
17118,487,1364,13147
17118,480,1265,12970
17118,478,1257,12937
17118,482,1519,13226
17118,480,1408,13101
17118,481,1305,13013
17118,479,1295,12984
17118,481,1333,13048
17118,478,1254,13091
16874,485,1282,12901
16874,486,1278,13041
16874,482,1277,12989
16874,480,1576,13268
16874,481,1450,13156
16874,481,1341,13035
16874,481,1381,13086
16874,491,1315,13143
16874,480,1252,12961
16874,479,1367,13055
16874,484,1341,13095
16874,477,1447,13094
16874,480,1330,13034
16874,480,1324,13015
16874,481,1453,13154
16874,494,1290,13141
16874,479,1318,13018
16874,478,1303,12989
16874,479,1277,12973
16874,481,1330,13032
16874,485,1327,13098
16874,474,1289,12910
16874,478,1405,13093
16874,493,1283,13131
16874,480,1303,13009
16874,481,1321,13025
16874,480,1269,12969
16874,479,1325,13016
16874,478,1246,12939
16874,481,1295,13004
16874,484,1259,13029
16874,474,1344,13119
16874,491,1292,12983
16874,479,1323,13008
16874,481,1539,13242
16874,477,1358,13008
16874,483,1456,13200
16874,481,1372,13072
16874,489,1202,13029
16874,481,1212,12919
16874,472,1258,12870
16874,489,1338,13131
16874,481,1253,12967
16874,479,1365,13046
16874,481,1356,13074
16874,482,1339,13037
16874,479,1389,13084
16874,489,1302,13117
16874,479,1284,12976
16874,480,1428,13137
17118,481,1340,13061
17118,478,1419,13091
17118,479,1459,13158
17118,482,1276,12977
17118,495,1528,13361
17118,482,1465,13170
17118,479,1285,12979
17118,481,1332,13031
17118,479,1300,12998
17118,480,1388,13080
16874,485,1344,13110
16874,474,1546,13174
16874,482,1651,13363
16874,490,1488,13325
16874,482,1469,13173
16874,479,1548,13238
16874,480,1481,13187
16874,479,1508,13194
16874,480,1365,13070
16874,479,1446,13134
16874,484,1379,13131
16874,487,1329,13107
16874,479,1333,13034
16874,479,1242,12939
16874,482,1387,13086
16874,480,1464,13162
16874,488,1381,13193
16874,470,1396,12980
16874,479,1372,13069
16874,492,1358,13203
16874,472,1348,12959
16874,487,1496,13269
16874,475,1384,13036
16874,484,1624,13364
16874,481,1446,13144
16874,491,1418,13229
16874,483,1412,13147
16874,480,1335,13034
16874,480,1347,13053
16874,480,1314,13009
16874,484,1349,13107
16874,476,1317,12942
16874,479,1430,13135
16874,478,1366,13048
16874,484,1377,13100
16874,492,1296,13131
16874,480,1269,12966
16874,479,1282,12968
16874,480,1429,13133
16874,479,1392,13083
16874,484,1281,13046
16874,475,1331,12960
16874,491,1258,13100
16874,479,1312,13009
16874,481,1341,13032
16874,480,1433,13131
16874,480,1399,13100
16874,479,1419,13111
16874,479,1316,13009
16874,480,1380,13078
16874,483,1336,13085
16874,489,1411,13208
16874,478,1257,12946
16874,482,1442,13150
16874,482,1443,13138
16874,480,1427,13119
16874,479,1506,13200
16874,481,1359,13202
16874,491,1377,13072
