epoch,accuracy,loss,val_accuracy,val_loss
0,0,-0.8078594207763672,0.8384999632835388,-0.8329801144479196
1,0,-0.8314792513847351,0.8434999585151672,-0.838327714914008
2,0,-0.855601966381073,0.8516000509262085,-0.8491443342800382
3,0,-0.9215629696846008,0.859000027179718,-0.8537522456313991
4,0,-0.8575615286827087,0.8637000322341919,-0.8616117140914821
5,0,-0.8635626435279846,0.8651999831199646,-0.8635429468335984
6,0,-0.8284865021705627,0.8712000250816345,-0.8710481200037123
7,0,-0.9084379076957703,0.8673999905586243,-0.8656948080545739
8,0,-0.8440867066383362,0.8776999711990356,-0.8754973637906811
9,0,-0.9080423712730408,0.871399998664856,-0.8700521037548403
10,0,-0.9194772839546204,0.9474999904632568,-0.944633952424496
11,0,-0.9268527626991272,0.9562999606132507,-0.9535507386243796
0,0,-0.9124642014503479,0.8830999732017517,-0.8718389785742457
1,0,-0.8985050320625305,0.914900004863739,-0.9091143230848675
2,0,-0.9096830487251282,0.928600013256073,-0.925281978106197
3,0,-0.8992317318916321,0.9302999973297119,-0.925801305076744
4,0,-0.9468109011650085,0.9394000172615051,-0.9381278828729557
5,0,-0.9321455955505371,0.9492999911308289,-0.9475371339653111
6,0,-0.9607476592063904,0.9462000131607056,-0.944421778751325
7,0,-0.9788554310798645,0.9551999568939209,-0.953318381611305
8,0,-0.9630340933799744,0.9566999673843384,-0.9552892770948289
9,0,-0.9476289749145508,0.9558999538421631,-0.9540615798551825
10,0,-0.9444839358329773,0.9611999988555908,-0.9596214068086841
11,0,-0.9076789021492004,0.9655000567436218,-0.9641265816326383
0,0,-0.8734757900238037,0.9051999449729919,-0.8956306727626656
1,0,-0.9066421985626221,0.926800012588501,-0.9224320800998543
2,0,-0.9604479670524597,0.9320999979972839,-0.929438097567498
3,0,-0.9318968653678894,0.9359999895095825,-0.9335479849501501
4,0,-0.9431065917015076,0.9462999701499939,-0.942397100261495
5,0,-0.9494976997375488,0.9480000138282776,-0.9454464806786066
6,0,-0.9541876912117004,0.9474999904632568,-0.9447911932498594
7,0,-0.9202168583869934,0.9560999870300293,-0.9541510056845749
8,0,-0.9659019112586975,0.9617999792098999,-0.9597041961512988
9,0,-0.9607880115509033,0.9666999578475952,-0.9644328914111173
10,0,-0.9878012537956238,0.9642999768257141,-0.9626526183719877
11,0,-0.9650988578796387,0.964199960231781,-0.962206374240827
0,0,-0.8542589545249939,0.8295999765396118,-0.8240811832343475
1,0,-0.840216338634491,0.8472000360488892,-0.8423587445971332
2,0,-0.8508350253105164,0.8569000363349915,-0.8543064435826072
3,0,-0.877427339553833,0.8591000437736511,-0.856976317453988
4,0,-0.8657383918762207,0.8623999953269958,-0.8611293963239163
5,0,-0.9149501323699951,0.868399977684021,-0.8675335947471329
6,0,-0.8850650191307068,0.8669000267982483,-0.8635543433925773
7,0,-0.9065567851066589,0.8720999956130981,-0.8715992879263962
8,0,-0.9034613966941833,0.8762000203132629,-0.873789205581327
9,0,-0.8599978089332581,0.8763999938964844,-0.8770278345180463
10,0,-0.847963809967041,0.8762000203132629,-0.8752070431467853
11,0,-0.8649663925170898,0.8801000118255615,-0.8792303996750072
0,0,-0.8073582053184509,0.8234999775886536,-0.8140066341508793
1,0,-0.81695157289505,0.8337999582290649,-0.8314982396137865
2,0,-0.883636474609375,0.8458000421524048,-0.8433803915977478
3,0,-0.8429837822914124,0.8500000238418579,-0.8469883241230929
4,0,-0.8809524178504944,0.8616999983787537,-0.8600897615468954
5,0,-0.839686930179596,0.8640000224113464,-0.8629185459281825
6,0,-0.8353322148323059,0.8637000322341919,-0.8635130207749862
7,0,-0.8462051749229431,0.8701000213623047,-0.8686539319497121
8,0,-0.8535268306732178,0.8722000122070312,-0.8703803095636489
9,0,-0.8475173115730286,0.8677999973297119,-0.8668378259562239
10,0,-0.8790848255157471,0.8712999820709229,-0.8706950635849675
11,0,-0.8258585333824158,0.8744999766349792,-0.8727019142500961
0,0,-0.6930336952209473,0.7574999928474426,-0.749305373505701
1,0,-0.7698696255683899,0.7649999856948853,-0.7636070123201684
2,0,-0.7833411693572998,0.7653999924659729,-0.7619313665583164
3,0,-0.7717089653015137,0.7769999504089355,-0.7776740170732329
4,0,-0.8302709460258484,0.8503000140190125,-0.8438551705094832
5,0,-0.8369523882865906,0.8576000332832336,-0.8550413115115105
