nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
21738,763,5628,18093
21738,521,2134,13935
21738,496,1941,13469
21738,526,1802,13665
21738,494,1923,13750
21738,528,1843,13365
21738,519,1948,13762
21738,504,1847,13420
21738,519,1922,13742
21738,529,1908,13783
21738,495,1903,13420
21738,528,1897,13779
21738,497,1905,13457
21738,526,1969,13810
21738,521,1821,13677
21738,499,1936,13460
21738,513,1904,13660
21982,515,1959,13718
21982,530,1870,13740
21738,507,1895,13564
21738,517,1974,13699
21738,508,1902,13616
21738,516,1955,13615
21738,514,2005,13783
21738,524,1843,13673
21738,511,1862,13611
21738,519,1866,13604
21738,491,1970,13471
21738,530,1917,13788
21738,510,1909,13633
21738,513,1861,13519
21738,502,1888,13510
21738,525,2099,13837
21738,532,1815,13795
21738,515,1820,13532
21738,510,1876,13536
21738,506,1946,13587
21738,522,2061,13828
21738,531,1892,13789
21738,493,1812,13300
21738,511,1882,13569
21738,536,1850,13840
21738,503,1859,13456
21738,520,1872,13684
21738,506,1895,13550
21738,512,1847,13550
21738,530,1892,13789
21738,495,1782,13292
21738,530,1847,13777
21738,514,1807,13515
21738,513,1917,13633
18084,496,1856,13373
18084,529,1934,13776
18084,512,1857,13574
18084,511,1869,13564
18084,511,1826,13498
18084,534,1878,13865
18084,505,1907,13526
18084,520,1837,13635
18084,512,2028,13706
18084,508,1877,13555
18084,509,1831,13483
18084,519,2005,13767
18084,507,1849,13511
18084,533,1820,13795
18084,514,1839,13556
18084,516,1977,13717
18084,509,1805,13483
18084,506,1889,13529
18084,505,1860,13488
18084,517,1914,13678
18084,516,1924,13729
18084,527,1906,13769
18084,505,1879,13512
18084,508,1921,13596
18084,519,1859,13654
18084,508,1946,13602
18084,516,1987,13762
18084,510,1995,13642
18084,511,1836,13536
18084,530,1995,13943
18084,507,1829,13467
18084,510,1852,13534
18084,523,1883,13706
18084,502,1824,13427
18084,509,2010,13638
18084,518,1855,13636
18084,509,1851,13532
18084,513,1881,13597
18084,525,1834,13712
18084,520,2019,13823
18078,495,1881,13385
18078,518,2022,13800
18078,523,1932,13773
18078,511,2016,13675
18078,508,1931,13604
18078,511,1989,13699
18078,529,1989,13894
18078,511,1883,13579
18078,521,1963,13769
18078,509,1928,13606
18078,515,2018,13760
18078,504,1872,13476
18078,515,1936,13631
18078,509,1813,13496
18078,526,1818,13721
18078,519,1827,13609
18078,506,1944,13563
18078,519,1951,13743
18078,502,1896,13473
18078,510,1817,13818
17840,528,1865,13477
17840,505,1803,13424
17840,524,1846,13710
17840,515,1817,13572
17840,515,1943,13649
17840,511,1971,13664
17840,508,1988,13628
17840,517,1835,13576
17840,527,1888,13772
17840,494,1954,13456
17840,534,1926,13891
17840,516,2009,13757
17840,506,1813,13459
17840,511,1861,13565
17840,512,2004,13671
17840,513,2020,13745
17840,524,1860,13731
17840,497,1892,13411
17840,525,1819,13677
17840,515,1992,13731
17840,498,1921,13482
17840,520,1942,13734
17840,514,1909,13635
17840,516,1813,13580
17840,512,1912,13607
17840,510,1923,13618
17840,527,1903,13788
