nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
16629,738,5738,17665
16629,530,1975,13892
16629,515,1682,13378
16629,513,1623,13318
16629,515,1600,13294
16629,537,1495,13458
16629,515,1500,13218
16629,515,1606,13301
16629,516,1713,13373
16629,514,1743,13442
16629,530,1744,13641
16629,497,1675,13166
16629,514,1654,13367
16629,536,1746,13730
16629,514,1728,13441
16629,514,1583,13272
16629,509,1519,13180
16629,511,1414,13091
16629,513,1590,13280
16874,521,1612,13421
16874,531,1624,13493
16874,512,1596,13283
16874,514,1634,13329
16874,515,1553,13250
16874,513,1514,13206
16874,510,1524,13173
16874,515,1540,13266
16874,511,1514,13458
16874,534,1456,13094
16874,521,1481,13262
16874,504,1583,13182
16874,523,1478,13272
16874,514,1466,13165
16874,508,1427,13089
16874,516,1505,13198
16874,512,1491,13182
16874,515,1491,13194
16874,534,1460,13417
16874,518,1636,13378
16874,518,1610,13356
16874,537,1875,13591
16874,551,1805,13259
16874,513,1568,13242
16874,517,1556,13270
16874,537,1654,13628
16874,512,1435,13118
16874,514,1481,13193
16874,515,1547,13232
16874,514,1529,13239
16874,513,1444,13119
16874,510,1516,13194
16874,518,1474,13199
16874,514,1470,13176
16874,535,1512,13466
16874,507,1492,13114
16874,512,1567,13229
16874,520,1563,13344
16874,511,1446,13111
16874,514,1478,13185
16874,521,1623,13417
16874,506,1671,13262
16874,540,1500,13477
16874,512,1464,13146
16874,516,1675,13383
16874,511,1494,13151
16874,516,1534,13251
16874,512,1532,13218
16874,516,1564,13264
16874,535,1635,13605
16874,516,1696,13414
16874,511,1717,13358
16874,519,1664,13422
16874,509,1668,13301
16874,514,1667,13364
16874,514,1672,13366
16874,521,1684,13408
16874,536,1551,13511
16874,514,1569,13268
16874,510,1543,13217
16874,520,1637,13423
16874,524,1822,13428
16874,516,1846,13562
16874,520,1775,13473
16874,511,1669,13321
16874,537,1584,13563
16874,507,1548,13164
16874,521,1539,13318
16874,513,1630,13292
16874,521,1619,13358
16874,511,1565,13216
16874,516,1493,13215
16874,510,1539,13188
16874,538,1514,13515
16874,517,1532,13265
16874,504,1596,13194
16874,524,1511,13307
16874,510,1451,13106
16874,512,1459,13152
16874,512,1438,13120
16874,523,1570,13357
16874,508,1692,13589
16874,538,1505,13179
16874,515,1541,13256
16874,514,1577,13266
16874,511,1625,13265
16874,516,1434,13162
16874,513,1507,13186
16874,515,1549,13263
16874,535,1541,13502
16874,514,1569,13270
16874,515,1522,13231
16874,511,1669,13317
16874,513,1609,13315
16874,517,1499,13220
16874,513,1514,13198
16874,511,1451,13100
16874,536,1458,13422
16874,516,1645,13364
16874,515,1653,13364
16874,502,1580,13145
