nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
17118,883,4223,17224
17118,520,1984,13729
17118,516,1836,13529
17118,514,1807,13484
17118,515,1677,13373
17118,517,1656,13353
17118,537,1701,13675
17118,515,1760,13427
17118,515,1548,13232
17118,518,1567,13280
16874,515,1654,13385
16874,544,2030,13707
16874,514,1762,13443
16874,535,1571,13479
16874,499,1523,13026
16874,546,1730,13675
16874,514,1539,13228
16874,516,1599,13293
16874,515,1738,13427
16874,514,1651,13314
16874,516,1622,13345
16874,516,1855,13546
16874,531,1756,13641
16874,547,2104,13878
16874,512,1631,13281
16874,516,1599,13304
16874,518,1599,13325
16874,507,1589,13180
16874,523,1653,13443
16874,516,1755,13446
16874,518,1743,13478
16874,537,1725,13653
16874,516,1984,13646
16874,523,2007,13741
16874,504,1731,13331
16874,550,1969,13755
16874,515,1657,13344
16874,518,1596,13322
16874,539,1632,13599
16874,515,1532,13217
16874,524,1815,13413
16874,596,1930,13881
16874,514,1623,13310
16874,516,1625,13322
16874,513,1606,13268
16874,533,1587,13482
16874,524,1547,13358
16874,543,1956,13664
16874,515,1576,13269
16874,512,1708,13361
16874,522,1607,13411
16874,508,1764,13363
16874,514,1699,13370
16874,534,1836,13750
16874,497,1744,13528
16874,524,1760,13271
16874,530,1666,13510
16874,517,1772,13466
16874,517,1760,13448
16874,541,2023,13735
16874,512,1748,13402
16874,517,1796,13511
16874,539,1739,13715
16874,515,1669,13363
16874,512,1785,13443
16874,509,1735,13366
16874,523,1796,13586
16874,514,1838,13500
16874,515,1611,13331
16874,515,1697,13384
16629,522,1646,13446
16629,556,2032,13877
16629,523,1906,13680
16629,511,1902,13543
16629,506,1670,13247
16629,521,1563,13328
16629,515,1527,13237
16629,544,1955,13641
16629,539,1701,13656
16629,524,1597,13301
16629,533,1696,13430
16629,517,1753,13423
16629,517,1646,13359
16629,537,1964,13629
16629,516,1534,13250
16629,512,1624,13283
16629,520,1507,13247
16629,537,1572,13534
16629,516,1523,13228
16629,512,1628,13290
16874,523,1543,13355
16874,503,1606,13121
16874,519,1658,13366
16874,536,1644,13584
16874,516,1552,13256
16874,541,2013,13710
16874,517,1547,13264
16874,516,1798,13493
16874,521,1711,13451
16874,511,1606,13258
16874,517,1657,13370
16874,516,1780,13472
16874,540,1639,13624
16874,513,1732,13396
16874,522,1757,13533
16874,512,1785,13435
16874,518,1688,13417
16874,514,1736,13396
16874,511,1706,13360
16874,515,1824,13496
16874,524,1706,13535
16874,532,1664,13523
16874,518,1615,13341
16874,518,1759,13419
16874,518,1525,13252
16874,511,1700,13345
16874,518,1588,13326
16874,518,1626,13319
16874,515,1576,13540
16874,542,1753,13442
