nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
16874,941,4138,17604
16874,513,1858,13558
16874,515,1683,13378
16874,516,1681,13382
16874,514,1718,13410
16874,510,1614,13260
16874,517,1490,13225
16874,509,1680,13380
16874,545,1534,13524
16874,510,1684,13315
16874,516,1544,13260
16874,516,1592,13295
16874,527,1569,13436
16874,497,1503,12980
16874,514,1469,13169
16874,544,1572,13564
16874,515,1600,13302
16874,511,1627,13284
16874,516,1487,13205
16874,515,1794,13485
16874,510,1400,13061
16874,514,1515,13228
16874,514,1394,13074
16874,542,1679,13691
16874,515,1536,13224
16874,509,1665,13306
16874,515,1472,13185
16874,507,1617,13277
16874,523,1543,13284
16874,511,1611,13265
16874,512,1484,13482
16874,542,1631,13333
16874,513,1632,13310
16874,516,1854,13550
16874,514,1676,13392
16874,514,1675,13347
16874,516,1688,13395
16874,514,1513,13214
16874,512,1492,13172
16874,540,1692,13683
16874,525,1818,13426
16874,586,1931,13807
16874,513,1477,13186
16874,515,1529,13202
16874,514,1451,13161
16874,511,1548,13207
16874,512,1452,13149
16879,523,1691,13474
16879,525,1533,13341
16879,523,1850,13620
16879,513,1572,13270
16879,516,1651,13358
16879,512,1541,13217
16879,513,1675,13364
16879,517,1566,13305
16879,514,1657,13345
16879,518,1583,13308
16879,531,1649,13552
16879,513,1445,13149
16879,514,1574,13265
16879,514,1484,13186
16879,511,1723,13396
16879,521,1663,13364
16879,538,1571,13544
16879,515,1508,13208
16879,512,1452,13137
16879,512,1525,13212
16879,522,1672,13469
16879,505,1559,13137
16879,518,1592,13330
16879,532,1540,13459
16879,517,1665,13391
16879,513,1618,13307
16879,513,1495,13163
16879,512,1474,13174
16879,515,1632,13332
16879,515,1761,13444
16879,514,1624,13323
16879,510,1518,13178
16879,540,1613,13603
16879,529,1827,13546
16879,511,1759,13423
16879,514,1444,13154
16879,511,1519,13172
16879,514,1509,13230
16879,512,1498,13174
16879,514,1392,13108
16874,523,1587,13386
16874,532,1554,13438
16874,513,1504,13175
16874,513,1427,13114
16874,514,1498,13186
16874,514,1445,13141
16874,512,1475,13154
16874,515,1511,13232
16874,540,1614,13588
16874,515,1504,13183
16874,514,1456,13161
16874,516,1407,13130
16874,512,1497,13168
16874,515,1434,13147
16874,509,1456,13096
16874,513,1539,13245
16874,538,1495,13475
16874,505,1462,13068
16874,521,1487,13260
16874,513,1418,13118
16874,512,1543,13219
16874,516,1451,13143
16874,517,1610,13312
16874,528,1435,13313
16874,523,1583,13367
16874,515,1441,13149
16874,511,1629,13292
16874,517,1583,13313
16874,506,1622,13210
16874,521,1581,13350
16874,512,1552,13232
16874,515,1531,13249
16874,515,1533,13233
